0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.026194,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.032692,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.025369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030413,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.019102,0.092989,0,0,0
0.032815,0,0.030153,0.06409,0.11636,0,0,0.088057,0,0,0,0,0,0.023071,0.037437,0.03934,0.027705,0.15455
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019623,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.001417,0,0,0,0,0.00119,0,0.0019012,0,0.0012439,0,0,0,0.0019925,0,0,0.0011963,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.034559,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.027526,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.030632,0,0,0.034771,0,0,0,0,0.09064,0,0,0,0,0
0,0,0,0.024848,0,0,0,0,0,0,0.078902,0,0,0.03578,0,0,0,0
0,0,0,0.025464,0.030821,0.043798,0,0.034987,0,0,0,0.022204,0,0,0,0,0,0
0,0.0033069,0,0.015924,0,0,0,0.021879,0,0.0035788,0,0,0.0047528,0.0028662,0,0.0048873,0.010326,0.014401
0,0,0,0,0.0026633,0.0018923,0,0,0,0,0,0,0.0052538,0,0,0,0.0019024,0
0.036479,0.083839,0.022347,0.11874,0.035931,0.030635,0.052728,0.048944,0.0071676,0,0.0062841,0.015531,0.056705,0.025647,0.069361,0.0072886,0.025665,0.042952
0,0.085668,0.024261,0,0.031208,0.022174,0.085869,0.1417,0.062254,0.046356,0.02729,0.1349,0.061563,0.018563,0.090366,0,0.044583,0.093265
0,0,0.044479,0.023635,0.057214,0.060977,0,0.064946,0,0,0.025016,0,0.08465,0.1021,0,0.087045,0,0
0.026403,0,0.024261,0,0.093623,0.022174,0,0.035425,0,0,0,0,0,0,0,0.031653,0,0.031088
0.13202,0.36409,0.36392,0.12892,0.12483,0.11087,0.11449,0.07085,0.28014,0.25496,0.19103,0.56207,0.24625,0.24132,0.54219,0.75966,0.31208,0.34197
0,0.021284,0,0,0,0.022035,0,0.035205,0,0,0,0,0,0,0,0,0,0.06179
0,0,0.024261,0,0,0,0,0,0.031127,0,0.08187,0.044966,0,0,0,0,0,0.093265
0,0,0.022304,0.023703,0.086068,0.16307,0.026313,0,0.085846,0.08523,0.17562,0.062006,0.084893,0.017065,0,0.087295,0.061478,0.02858
0,0.0427,0,0,0.06222,0,0,0.10594,0,0,0.05441,0.022413,0,0,0.060055,0,0,0.12397
0,0,0,0,0.064644,0.13779,0.029645,0.073381,0,0,0.028265,0,0.095643,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026909,0.08731,0.098906,0.18394,0.12722,0.24858,0.26254,0.14442,0.063448,0.23622,0.33376,0.022914,0.31372,0.037838,0.092098,0.1613,0.068156,0.57032
0,0,0,0.026532,0.12845,0.045635,0,0,0,0,0,0.046271,0,0,0,0,0,0
0,0,0,0.052555,0,0,0,0.036104,0,0.094489,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.047396,0,0.11494,0,0,0,0,0,0
0,0.0090932,0,0,0,0,0,0,0,0.0032803,0.0038623,0,0.0087128,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.063351,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.051566,0,0.022174,0.028623,0,0,0.046356,0,0,0.061563,0,0,0.031653,0,0.093265
0,0.021689,0,0.026111,0.031604,0.067365,0.057973,0.035875,0,0.046944,0.027637,0.11384,0.12469,0,0.030504,0,0,0
0,0,0,0,0,0,0,0.036104,0,0,0.11125,0,0.031372,0.037838,0,0,0,0
0,0,0,0,0,0,0,0.057461,0.050489,0,0,0,0,0,0,0,0,0
0.026909,0,0,0,0.063612,0.022599,0.058343,0.036104,0,0,0.027813,0,0.15686,0.018919,0,0.032259,0,0.095053
0,0,0,0,0.031604,0,0.028986,0.035875,0.063045,0,0,0,0.31173,0.018799,0.061009,0.12822,0,0
0,0.042173,0.023887,0,0,0,0,0.034879,0.030647,0.04564,0.026869,0,0.24245,0,0,0.031164,0,0.030609
0.48437,0.065483,0.14836,0.18394,0.25445,0.38418,0.058343,0.18052,0.1269,0.094489,0.13907,0,0.15686,0.26487,0,0,0.090875,0.063369
0.025653,0,0.070715,0,0.060641,0.021543,0.055618,0.068836,0,0.022519,0,0,0,0,0,0,0,0
0,0,0,0,0,0.022527,0,0.035989,0,0,0.027725,0,0.031272,0,0,0,0,0
0,0,0,0.023103,0,0,0,0.031743,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088062,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094751
0.026824,0,0,0,0.031705,0,0,0,0,0,0.083174,0,0,0,0,0,0,0
0,0.064657,0.024414,0.15568,0.34545,0.20082,0.20162,0,0.062647,0.046648,0.13731,0,0.092928,0.01868,0,0,0.022432,0.062569
0,0,0,0.026446,0.03201,0.022744,0,0,0,0,0.027992,0,0,0,0,0.064934,0,0
0,0,0,0.050614,0.030632,0.043528,0,0,0,0,0.10715,0,0,0,0,0,0,0
0,0,0.024806,0,0.031908,0.24938,0,0.03622,0.031825,0.023698,0.13951,0,0.031472,0,0,0.097088,0,0.031786
0.026995,0,0,0,0,0,0.05853,0.03622,0.031825,0.047396,0.027902,0.022987,0.15736,0,0,0,0,0.15893
0,0.044078,0.024966,0,0.064227,0.045635,0.20618,0.036454,0.064062,0.16696,0,0.092542,0.031675,0.019102,0.030996,0.097715,0.068816,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045293,0
0.026995,0,0.024806,0,0,0,0,0,0,0,0.055805,0,0.18883,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.021689,0,0.026111,0.031604,0.04491,0.028986,0,0,0,0,0,0,0,0.030504,0.032055,0,0.062967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.02671,0.032499,0.049087,0.09129,0.047356,0.033647,0.057911,0.053756,0,0.035171,0.027607,0.10235,0.046709,0.0093895,0.13712,0.1601,0.033826,0.03145
0,0,0,0,0.064021,0,0,0.036336,0,0,0.055984,0,0,0,0,0.064934,0,0
0,0,0,0,0,0,0,0,0,0,0.027992,0.023061,0,0,0.061793,0.16233,0,0
0,0.021417,0,0.07735,0.062415,0,0,0.10628,0,0,0.02729,0.022483,0,0.018563,0,0,0.044583,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.021968,0,0.026446,0,0,0,0,0,0,0.055984,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.016757,0.02021,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.026362,0.095723,0.022671,0,0.07244,0,0,0.055805,0,0,0,0.092393,0.097088,0.022792,0
0.13541,0.043936,0.099542,0.10579,0.064021,0.045488,0,0.036336,0.063856,0.16642,0.13996,0.023061,0.031573,0,0.09269,0,0,0
0,0.010404,0,0.02505,0,0.021543,0.013905,0,0,0,0,0,0,0,0.029266,0,0,0
0,0,0,0,0.030726,0,0,0.034879,0.030647,0,0.10748,0,0,0.018277,0,0.031164,0.08779,0.030609
0,0.020537,0,0.074172,0,0,0,0.03397,0,0,0,0,0,0,0,0,0,0
0.21256,0.021552,0.073243,0.051892,0.094214,0.11157,0.028803,0.071297,0.062647,0.023324,0.027462,0.090499,0,0.01868,0,0.063705,0.044864,0
0,0,0.023034,0.097915,0,0.23157,0.081524,0.13453,0.17731,0.022005,0.025909,0,0.1169,0.017624,0,0,0.042327,0.029516
0,0,0,0,0,0,0,0.036454,0,0,0,0,0,0,0,0,0,0
0,0,0.02411,0,0,0,0,0.035205,0,0.023033,0.08136,0.13406,0,0,0,0,0,0.06179
0.026486,0,0.048675,0.15519,0,0.022243,0,0,0.18735,0.046502,0.054752,0.090214,0.21615,0,0,0,0.022362,0.031186
0,0.016911,0.1341,0,0.024642,0.017508,0,0.027972,0,0,0,0.035505,0.024305,0,0,0,0,0.024548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026824,0.065274,0.049295,0.10477,0.095114,0.022527,0.029079,0.035989,0.031623,0,0,0.045682,0,0.018859,0,0,0.045293,0
0.34146,0.13849,0.29135,0.26199,0.43242,0.96269,0.50236,0.35996,0.4313,0.53526,0.30251,0.18692,0.45495,0.30866,0.38955,0.76021,0.020592,0.40205
0.046075,0.074749,0.0084676,0.017997,0.098028,0.030956,0.01998,0.012364,0,0.048537,0,0.047081,0.15041,0,0,0,0.0389,0.01085
0.027258,0,0,0.079853,0.096653,0.068673,0.029549,0.073143,0.064269,0.11964,0.056347,0,0.25422,0,0,0,0,0
0,0.020641,0,0.024848,0.12031,0.12822,0,0.068282,0.059997,0,0,0,0,0,0,0,0,0
0,0,0,0,0.027425,0.019486,0,0,0,0,0.047964,0,0,0,0,0.027816,0.019589,0
0.026486,0,0,0,0.062612,0,0,0,0,0,0.027376,0,0,0,0.09065,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.069407,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0021085,0.0025654,0,0,0.0024921,0.0017707,0,0.0056579,0.0037286,0.00092545,0.0010896,0.0008977,0,0.0022236,0.0012027,0,0.020471,0.0012413
0.016979,0.011018,0.031203,0.086217,0.10034,0.13403,0.022087,0.095678,0.11209,0.11626,0.0070197,0.026024,0.23753,0.028649,0.034866,0.093631,0.0057339,0.22791
0.0030341,0.0024611,0,0.011851,0.025103,0.0076441,0,0.012213,0,0.0026635,0.009408,0,0.024761,0,0,0,0.0025616,0.0035725
0,0,0.0053996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.079709,0,0.024414,0,0,0.089254,0,0,0,0,0.027462,0,0.061952,0.13076,0,0.063705,0.022432,0
2.1325,0.90296,1.0598,1.5716,1.2523,2.2414,0.9596,1.0257,0.88544,1.2833,0.48518,2.1014,2.1578,1.1315,0.78034,0.11255,1.5286,1.8161
0.027317,0.022158,0.075302,0.1067,0.2583,0.18352,0,0.1466,0,0.047959,0.11294,0.16282,0.25477,0.019205,0.062328,0.032748,0.046125,0
0.089128,0,0,0.10879,0.052673,0.13099,0,0.089688,0,0.01956,0.092122,0.24666,0.18184,0,0,0,0.20693,0.026236
0.053818,0.021828,0,0.026277,0.031806,0.11299,0,0.18052,0,0,0,0.045828,0.12549,0,0,0,0,0
0,0.043655,0.049453,0.10511,0.063612,0.13559,0,0.10831,0,0.023622,0.027813,0,0.18823,0,0.030699,0,0,0
0.080728,0.065483,0.049453,0.26277,0.095418,0.20339,0,0.21663,0.031724,0,0.055626,0.022914,0.094115,0,0,0,0.022719,0.12674
0,0,0.10799,0,0,0.098698,0,0,0.046184,0.034389,0.12147,0,0.13701,0,0,0,0,0
0,0,0,0.023635,0,0.060977,0,0,0.028533,0,0,0,0.028217,0,0,0,0,0
0.10764,0.043655,0,0.052555,0,0.067796,0,0.036104,0,0,0.027813,0,0.062743,0,0,0,0,0
0.080986,0.043795,0.049611,0.10545,0.031908,0.045342,0,0.07244,0,0.071094,0,0.045975,0.12589,0,0.030798,0,0.022792,0.031786
0,0.021828,0,0.078832,0,0.067796,0,0.21663,0,0,0.055626,0.022914,0.031372,0,0,0,0,0
0,0,0,0.026277,0,0.022599,0,0,0,0,0.027813,0,0,0,0,0,0,0
0,0,0,0,0,0.040535,0.078487,0.03238,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.072209,0,0,0,0,0,0,0,0,0,0
0,0.043104,0,0,0,0,0,0.035649,0,0,0,0,0,0,0,0,0,0
0.078716,0,0,0,0.062026,0.044071,0.085334,0.070409,0,0,0,0,0.03059,0,0,0,0,0
0,0,0,0.0084357,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.010261,0,0,0,0,0
0,0.21284,0.02411,0.051245,0.031013,0.044071,0.056889,0,0,0.023033,0.10848,0.11171,0.15295,0,0,0,0.044305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.040223,0.0065254,0.03696,0,0.028525,0.033779,0.026162,0,0.0094838,0.0070618,0.0083147,0.0068501,0,0,0,0,0.020375,0.009472
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0076304,0,0,0,0,0,0,0,0,0,0,0,0
0.43055,0.065483,0.17308,0.10511,0.44528,0.31638,0.058343,0,0,0.2126,0.08344,0.1604,0.094115,0.11351,0.1228,0,0.13631,0.063369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.052056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0032798,0,0.0090413,0,0,0,0.0071111,0,0,0,0,0,0,0,0,0,0,0
2.6471,1.7134,1.1548,1.2533,2.3071,2.0659,0.46378,0.7175,0.94567,1.7839,0.38691,1.1156,1.4339,1.1467,0.61009,0.3526,1.1965,0.25187
0,0.030546,0,0,0,0,0,0,0,0,0.058383,0.016033,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.053308,0.02162,0.17144,0.052056,0.12602,0.089536,0.28895,0.32185,0.094268,0.25738,0.27549,0.22696,0.31074,0.26235,0,0.28758,0.13502,0.094151
0.25617,0.83118,0.55638,0.61402,0.57805,0.60629,1.0351,0.71866,0.16473,0.53153,0.79433,0.57508,0.84166,0.40933,0.31882,0.39086,0.70782,0.38389
0,0,0,0.025543,0.092751,0,0,0.035095,0,0,0.027036,0,0.15247,0,0,0,0,0.061598
0,0.034103,0,0.020528,0.024847,0.035308,0.068366,0.056409,0,0,0,0,0.14705,0,0,0.025201,0,0.024752
0,0,0.022433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.021679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.044078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.036336,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03622,0,0,0,0,0,0,0,0,0,0.095358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035425,0,0,0,0,0,0,0.060244,0,0,0
0,0.021689,0,0,0.031604,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.027637,0,0,0,0,0,0,0
0.026824,0,0.024648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.036104,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.026909,0,0,0,0,0.022599,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.029172,0.072209,0.031724,0,0,0,0.031372,0,0,0,0,0
0,0,0.043156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.05075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.024648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0099244,0,0,0,0,0,0
0,0,0,0,0,0,0,0.067266,0,0,0,0.064036,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.023036,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.029172,0,0,0,0,0,0,0,0.092098,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.03693,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.019428,0,0.046776,0.084926,0.020114,0.025964,0.16067,0.084707,0.46255,0.074265,0,0.055845,0,0.054648,0.11485,0,0.1128
0.027082,0.021968,0.024885,0.026446,0.03201,0.045488,0.1468,0.36336,0.063856,0.16642,0.19594,0.092245,0.063147,0,0.061793,0.12987,0.04573,0.22322
0.091455,0.010598,0,0.038275,0.16987,0.087777,0.070817,0.19282,0.21564,0.2982,0.17555,0.10013,0.22847,0.055114,0.10434,0.18795,0.033091,0.12307
0,0.043655,0.049453,0.026277,0.12722,0.090394,0,0,0,0.47244,0.13907,0,0,0.018919,0,0.064519,0,0.063369
0,0,0,0,0,0,0,0.060324,0,0,0,0,0,0,0,0,0,0
0.13025,0.11886,0.24684,0.15104,0.29827,0.17775,0.34417,0.15291,0.076775,0.12863,0.016828,0.13863,0.18981,0,0.046435,0.058553,0.020618,0.047925
0.054437,0.11039,0.13339,0.10632,0.12869,0.13715,0.1672,0.10956,0.21392,0.079645,0.14066,0.20859,0.12693,0.063788,0.072455,0,0.06128,0.053414
0,0,0,0.052555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.018799,0,0,0,0
0,0.020253,0.045886,0.024382,0.029512,0.062905,0,0,0.088306,0.19726,0.051614,0,0,0.017554,0.14242,0.029932,0,0.058798
0.11807,0.038311,0,0.046121,0.11165,0.079327,0,0.031684,0.02784,0.22803,0.21967,0.060325,0.055062,0,0.1347,0,0,0.27805
0,0,0,0,0,0,0,0,0,0,0.082648,0,0,0,0,0,0,0
0,0.038745,0.021945,0.093287,0.11291,0,0,0.032043,0.028156,0.083861,0.04937,0,0.1949,0,0.081739,0.11452,0,0.1406
0,0,0.021184,0.022513,0.1635,0.077445,0,0.15466,0.10872,0.18215,0.21446,0,0.026878,0,0.10521,0.13819,0,0.16287
0,0,0.023887,0,0.030726,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035095,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.048829,0,0,0,0,0.14259,0,0.023324,0,0,0,0,0,0,0,0.093854
0,0.021087,0,0,0.030726,0,0.028181,0,0.030647,0.02282,0.10748,0,0,0,0,0.031164,0,0
0,0.091175,0.020657,0.021952,0.026571,0.037758,0,0.090486,0,0,0,0,0,0.015805,0,0,0.01898,0.026469
0,0.10167,0.023034,0.12239,0.44443,0.14736,0.054349,0.26906,0.029552,0.39609,0.051819,0.042691,0.29224,0.017624,0.34317,0.1202,0.021164,0.35419
0.023748,0.019263,0.087286,0.046381,0.19648,0.039887,0.12872,0.063725,0.11199,0.37525,0.073637,0.080887,0.1938,0,0.18965,0.22776,0.0401,0.2237
0,0.020957,0,0.050459,0,0.15188,0,0.24265,0.24367,0.1134,0.32045,0,0.18072,0.12715,0.29475,0.061946,0.065439,0
0,0,0,0.052555,0.031806,0,0,0.036104,0,0,0,0,0.062743,0,0.030699,0,0,0
0,0,0,0,0,0,0,0,0,0.023547,0,0,0,0,0,0,0,0
0,0,0.024338,0,0,0,0,0,0,0.023251,0,0,0.030878,0,0,0,0,0
0.052477,0.063851,0.096441,0,0.31013,0.066106,0.085334,0.10561,0.21653,0.1382,0.16272,0.089371,0.21413,0.036895,0.14967,0.34601,0.022153,0.40163
0.12958,0.042043,0,0.075922,0.091895,0.043528,0.028094,0.034771,0.091657,0,0.080359,0.044136,0.12085,0.01822,0,0.062136,0.06564,0.091544
0,0,0,0,0,0,0,0,0,0.039787,0,0.019297,0,0,0,0.081502,0.019133,0.026683
0,0,0,0,0,0,0,0,0,0,0.083707,0,0,0,0,0,0,0
0,0,0.045084,0,0.057992,0.14421,0.053189,0.29623,0,0.10768,0.12678,0.062668,0,0.017248,0.055974,0.058819,0,0
0,0,0,0,0.055981,0.019888,0.077016,0.063546,0,0.10394,0.097907,0.12099,0.24847,0,0,0,0.13995,0.027883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093559
0,0,0.02411,0,0.062026,0,0,0.035205,0,0,0.02712,0,0,0,0.029934,0,0,0
0.052314,0.021218,0,0,0,0,0,0,0,0,0,0,0.030495,0.01839,0,0,0.022084,0
0.048732,0.098824,0.067169,0.071382,0.8064,0.020463,0.13207,0.098077,0.028726,0.12834,0.37777,0.37347,0.056814,0.13705,0.055596,0.058421,0.39086,0.2869
0,0,0.022455,0,0,0,0,0,0,0,0,0,0,0,0.027879,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078716,0.021284,0.04822,0,0.062026,0.11018,0.085334,0.14082,0.061866,0.092134,0,0.022343,0.18354,0.018447,0.029934,0,0,0.12358
0,0,0,0,0,0,0,0.031654,0,0.020711,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035762,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026254,0,0,0
0,0,0,0,0,0.022527,0,0,0,0,0,0,0,0,0,0,0,0
0,0.037573,0.021281,0,0.082124,0,0,0.062148,0,0.10166,0.16757,0,0.054002,0.016283,0.026422,0,0.13688,0
0.026321,0.02135,0.024186,0.025703,0,0.044208,0,0,0.03103,0,0.05441,0,0,0,0.090083,0.031554,0,0.030991
0,0,0.024492,0,0,0,0,0.035762,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.049931,0,0,0,0.029454,0,0.032031,0,0.056165,0,0.031675,0,0.030996,0.032572,0,0
0,0,0,0.10613,0.032114,0.25099,0.35345,0.18227,0.22422,0.21466,0.25274,0.13881,0.41178,0,0.21697,0.26057,0.022939,0.76779
0.027258,0.088441,0.15028,0.21294,0.096653,0.38915,1.1524,1.7554,2.4101,1.5314,5.1275,0.441,2.1927,1.0732,0.87071,2.5488,0.82846,3.1132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.036336,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.037642,0.063962,0,0,0,0,0.12453,0,0,0,0.019758,0,0,0,0,0,0
0,0,0,0.070231,0.028336,0,0,0.032165,0,0,0,0,0.055898,0,0.02735,0,0.02024,0
0,0.021689,0.024569,0,0.031604,0,0,0.035875,0,0,0,0,0.062345,0,0,0,0,0
0,0,0,0,0.028471,0,0,0,0,0.021145,0.024897,0,0.056164,0.016935,0.02748,0.028877,0.020336,0
0,0,0,0.026532,0,0,0,0,0,0,0,0,0.031675,0.019102,0.030996,0.032572,0,0
0,0,0,0,0.031604,0.022455,0,0.07175,0,0,0,0,0.062345,0,0,0,0,0
0.026239,0.021284,0,0.10249,0.12405,0.13221,0.14222,0.14082,0.12373,0.046067,0.02712,0.022343,0.06118,0,0.059868,0.18873,0.022153,0.092684
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.020649,0,0,0,0,0,0
0,0,0,0,0,0,0,0.035875,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.036336,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.031604,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
