0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
469.08,308.61,341.63,83.06,297.93,230.1,150.75,494.87,521.24,238.59,207.46,409.72,479.43,308.35,394.15,53.11,139.86,437.7,423.41,38.06,225.7,194.01,37.76,251.54,93.97,599.92,326.76,725.17,45.66
412.63,451.32,244.31,307.22,339.5,249.09,351.4,339,314.85,301.19,368.48,351.67,277.12,244.2,235.78,313.22,447.75,285.63,381.58,533.8,576.49,400.93,347.23,325.28,333.77,205.49,341.15,227.36,396
481.65,254.66,659.38,439.14,383.87,577.69,678.95,721.03,754.58,577.34,280.58,281.58,928.33,609.37,71.47,378.41,172.8,615.95,437.59,396,139.47,178.65,743.34,165.76,208.07,859.63,326.2,561.14,265.14
191.5,243.34,137.66,287.28,248.16,104.84,272.19,134.47,130.6,144.32,152.26,217.49,113.47,149.11,246.84,232.07,204.64,143.32,149.16,189.16,255.43,131.08,202.65,391.92,273.75,196.63,80.86,152.79,285.04
160.96,61.59,33.79,164.44,102.56,111.22,246.5,28.25,352.73,137.25,87.79,166.63,206.28,136.65,68.07,146.36,27.69,132.64,88.53,152.41,99.34,161.78,87.23,71.65,9.03,164.17,116.08,354.12,98.28
23.57,39.82,39.03,97.28,39.7,63.19,36.03,81.75,60.58,51.09,57.88,82.66,43.77,28.59,65.71,23.96,46.7,31.33,30.81,26.5,40.16,65.26,50.53,79.37,122.6,132.63,26.2,41.41,55.53
1146.9,1290,791.71,1225,649.88,728.42,1240.3,498.7,1164.3,589.96,914.91,876.77,1331.9,544.35,848.46,645.24,1619,1326.2,1716.8,551.14,923.34,630.19,1307.8,1125.4,830.65,752.59,870,737.9,934.43
632.26,803.64,680.37,1075.2,649.24,963.65,1100.8,495.12,661.92,532.06,890.74,1090.3,956.56,655.1,565.72,757.98,568.65,842.37,957.05,1250.7,458.61,754.7,1085.5,633.93,740.94,715.84,458.65,458,898.93
344.16,254.9,329.67,41.22,470.16,382.74,220.96,374.52,203.68,269.72,307.57,190.08,118.35,264.18,111.76,209.19,109.1,198.24,299.63,254.75,307.8,216.85,106.53,230.94,51.35,256.99,171.98,412.05,102.97
872.46,1087.5,1331.1,954.16,573.25,1054,745.24,419.84,1255.9,1623.1,1020.5,434.74,991.41,2599.1,1443.6,547.5,344.75,583.11,422.74,579.56,683.91,829.69,522.58,647.75,466.15,435.33,667.5,623.5,549.97
92.45,178.86,63.87,132.41,21.73,63.53,30.72,89.32,96.36,95.31,133.11,118.42,130.8,146.6,134.63,102.65,83.46,68.43,123.78,222.43,80.62,145.81,13.73,18.57,65.49,170.27,272.55,19.32,37.36
214.5,43.53,94.53,225.41,280.8,169.59,55.05,100.64,59.52,218.8,317.79,164.71,221.93,214.77,303.62,278.98,299.41,82.86,223.98,56.25,413.76,169.77,288.93,243.29,337.41,155.68,387.29,191.62,286.7
334.12,411.19,462.47,452.36,414.87,394.19,399.94,232.25,438.87,349.05,467.76,237.47,331.25,425.6,421.63,445.75,256.56,328.58,419.27,423.39,357.44,209.69,603.12,481.02,523.23,388.92,262.85,398.56,579.5
113.21,186.7,198.3,54.08,202.47,146.85,167.1,118.19,143.26,120.27,170.95,201.56,161.97,204.12,163.96,39.45,342.53,133.8,295.5,258.98,93.14,194.92,157.89,210.2,236.63,135.53,28.94,48.02,248.12
386.16,339.23,302.17,187.02,252.98,324.54,538.28,194.86,385.73,416.38,341.67,113.17,455.36,324.13,552.69,413.36,453.11,534.59,533.24,248.74,52.25,86.03,348.65,273.39,246.8,435.22,547.97,665.25,453.14
197.95,199.37,145.19,247.98,191.89,311.14,226.31,176.83,222.26,234.47,140.16,197.89,184.32,259.31,208.81,164.23,204.92,158.59,182.16,176.5,162.28,237.42,227.02,154.85,153.12,172.69,151.44,150.52,133.71
29.39,30.21,46.53,66.87,31.53,22.03,34.95,37.04,23.28,35.2,30.13,26.41,127.21,30.31,39.47,42.63,33.72,22.45,28.87,24.49,24.81,27.92,39.27,27.07,24.34,28.14,28.57,37.75,28.55
91.66,41.23,116.98,177.83,208.66,166.83,184.11,98.45,208.29,90.12,17.68,53.34,230.42,176.39,246.59,231.77,174.14,197.78,101.01,62.37,188.94,109.96,184.14,299.21,19.77,80.49,119.04,41.41,139.32
92.08,32.39,102.23,11.54,101.89,11.58,35.1,14.95,54.79,50.04,12.55,49.82,10.59,56.51,37.11,49.49,161.09,3.99,5.71,5.39,15.37,95.48,3.85,20.88,188.94,53.46,217.33,113.61,19.09
949.59,1248.4,668.37,1347.6,1149.5,966.67,1149.2,803.04,880.49,778.91,859.63,714.53,875.08,773.52,634.22,1594.3,1324.7,896.37,900.85,1374.1,1089.2,1282.6,793.72,948.92,984.22,963.98,920.79,905.61,1278.6
377.21,403.24,710.29,630.95,385.14,460.02,577.81,394.2,385.12,497.96,382.53,480.08,485.14,518.77,366.7,475.03,467.16,426.65,931.51,543.15,336.15,556.6,431.95,445.76,619.93,568.65,616.66,514.54,287.37
344.25,616.95,240.12,502.33,460.79,709.64,458.08,543.68,275.62,506.84,155.51,418.02,476.85,338.57,534.7,283.76,335.59,265.21,296.23,727.1,560.92,604.16,217.91,420.09,451.54,230.62,447.83,298.76,281.95
629.94,849.64,639.02,728.35,584.88,1017.4,953.78,1210,933.13,751.83,887.69,924.69,1072.8,809.86,1173.8,938.16,1197.7,904.56,841.99,611.92,787.25,863.2,789.54,1253.2,1160,781.12,804.58,802.78,991.24
277.18,333.4,400.69,216.44,244.48,224.81,303.57,275.37,283.39,282.42,168.75,378.75,437.69,332.92,253.88,210.78,157.81,331.61,285.09,172.22,78.28,237.67,325.83,254.66,375.95,251.31,350.38,246.63,286.14
50.595,94.35,211.12,101.02,31.025,141.77,116.13,92.62,173.25,92.75,90.515,110.64,265.62,109.66,196.58,93.385,138.81,151.3,106.05,94.085,40.63,50.625,35.365,160.06,37.39,124.53,50.09,35.495,36.99
621.02,365.52,243.61,666.22,500.79,374.58,763.5,644.97,497.39,525.21,307.32,390.86,613.63,552.26,687.63,309.33,368.6,397.45,675.9,465.03,463.83,542.91,648.34,461,375.08,698.01,621.55,545.52,454.22
977.03,378.31,1242.6,780.96,711.77,945.18,662,770.76,998.84,845.21,789.14,1083.2,1178.7,1118.6,1361.7,1025.4,582.59,763.36,828.93,985.67,716.49,1298.5,1291.8,700.78,1326.7,612.44,1477.4,1022.1,684.49
319.87,629.53,468.66,535.43,544.93,551.3,500.84,624.88,514.16,450.25,405.63,506.67,578.29,422.69,363.41,452.4,556.61,727.59,680.72,373.15,502.29,577.24,295.12,639.73,545.91,549.08,743.93,627.18,372.42
338.92,234.09,319.16,174.79,219.85,301.98,182.93,537.5,377.36,171.49,191.53,236.94,258.11,397.1,268.01,195.6,264.4,279.3,351.29,253.26,111.54,203.29,223.73,179.81,281.36,305.76,247.85,278.08,235.78
462.28,681.08,610.42,466.26,511.47,617.43,598.58,491.38,605.24,518.72,292.45,692.77,877.11,633.69,417.69,258.8,320.4,1033.7,1577.9,404.41,611.11,300.8,515.36,224.35,436.8,664.85,317.07,404.22,330.21
254.76,59.98,251.99,138.44,260.17,158.89,199.74,219,212.94,178.12,220.55,274.28,236.28,158.32,224.99,278.27,173.99,172.61,248.34,255.2,122.88,175.08,338.35,247.67,169.6,191.81,117.42,228.08,290.99
232.61,170.1,111.36,28.025,170.61,136.19,91.65,222.99,240.81,160.78,201.87,188.39,184,244.12,150.57,172.55,284.52,138.85,86.69,132.25,206.52,254.62,187.68,183.26,167.62,173.56,88.895,191.94,118.09
35.68,42.15,40.915,27.645,40.605,18.685,24.1,135.99,51.07,16.395,40.6,23.81,94.305,25.415,24.655,26.37,17.715,26.465,30.24,58.755,22.95,25.66,25.89,15.51,49.105,31.03,35.39,35.135,23.335
206.65,204.62,185.15,169.52,190,137.99,198.66,285.51,186.34,163.38,191.52,192.02,197.85,256.74,209.62,257.54,185.6,134.63,205.55,309.01,280.85,237.13,323.46,215,305.03,153.98,360.55,171.92,193.16
1004.9,804.25,677.64,691.81,719.71,913.91,732.87,1083.1,782.53,634.91,983.9,593.05,614.83,749.43,873.17,682.67,830.45,891.28,738.41,1191.2,527.13,706.94,545.3,684.84,726.76,766.57,567.38,705.21,693.9
125.64,114.9,119.74,207.74,182.15,179.78,121.68,264.25,232.56,108.82,51.85,229.76,149.95,82.09,170.87,245.17,116.65,101.27,113.46,141,94.52,148.41,110.07,354.7,176.4,282.04,185.3,235.74,108.85
180.97,162.59,244.74,171.32,235.69,233.35,295.35,173.78,260.37,279.37,185.33,224.1,223.28,220.4,323.41,158.44,355.46,189.42,312.06,208.81,291.61,271.33,194.7,239.37,393.61,190.78,204.86,228.97,224.19
293.03,384.58,361.28,528.89,357.41,577.18,267.43,452.18,418.35,446.31,529.46,395.98,475.71,404.01,907.87,490.09,366.06,486.99,668.95,464.63,600.43,109.79,861.46,598.44,206.86,509.77,95.3,172.01,468.48
1759.7,2378,1361.3,2667.8,2204.3,1640,2170.6,1614.7,2212.7,2085,2681,2515.2,2046.5,1994.9,2116.7,1532.2,1999.9,1602.6,860.83,1528.7,1590.4,1770.7,1900.5,2511.1,1555.5,2148.9,1190.1,2161.7,2530.5
198.38,357.22,519.25,403.86,487.82,417,477.27,415.11,259.05,359.56,480.48,520.73,685.74,373.52,403.72,400.63,338.2,490.83,408.08,247.69,483.65,606.71,401.76,693.65,260.87,337.27,663.46,358.29,526.76
922.22,1345.4,1043,964.85,1336.1,1331.4,921.35,1132.1,1156.5,1247.2,1139.5,869.28,1070.8,1525.3,1269.8,1613.2,824.26,1350.6,653.64,978.72,1054.6,1011.2,666.57,1475.8,1615.4,1030.9,1520.1,986.56,1310
885.84,431.34,743.85,950.27,699.2,673.61,1116.7,1143.4,971.46,761.41,633.93,584.48,1017.5,640.19,675.38,703.92,717.35,795.65,425.88,560.11,256.93,526.94,534.51,1067.5,488.4,646.93,615.53,740.59,556.3
152.36,40.78,368.97,110.61,277.44,460.29,186.14,65.4,177.17,88.67,75.35,120.91,156.62,133.55,217.91,253.31,209.63,217.88,304.07,955.41,146.85,166.23,14.44,76.83,248.74,89.54,91.85,204.36,192.6
41.28,32.99,64.31,41.96,35.65,43.58,65.43,36.77,45.45,195.08,60.32,55.96,149.95,30.94,36.81,45.51,42.04,44.12,43.76,29.47,94.62,32.78,34.01,18.57,55.99,52.23,69.43,68.49,93.33
328.84,499.88,393.89,497.96,435.93,376.99,528.75,198.35,432.5,346.28,586.53,620.8,426.13,256.08,429.97,276.51,385.64,412.12,352.35,396.95,523.93,732.8,1150.8,463.83,226.45,405.56,383.56,556.76,519.46
783.75,714.76,1094,676.62,746.74,1043.7,881.33,953.47,691.63,535.11,941.95,863.75,679.88,802.38,602.02,906.41,840.92,545.87,1135.8,898.47,968.75,698.84,579.65,494.84,720.17,820.5,824.3,989.04,866.47
673.68,697.82,879.17,648.41,771.67,954.88,681.22,962.75,876.83,719.06,943.24,733.35,799.65,793.01,783.77,738.01,726.89,626.62,775.08,475.16,828.5,798.33,743.72,909.88,1007.4,614.52,914.41,851.23,779.05
482.81,602.34,289.4,462.03,465.67,489.42,391.7,354.09,615.39,484.02,462.95,421.63,404.49,660.17,468.68,491.53,417.5,403.74,458.25,369.59,324.94,397.22,456.92,569.64,439.37,474.91,237.09,438.14,440
431.48,524.46,295.02,1413.8,266.98,654.85,422.39,384.42,454.75,397.29,750.37,509.94,660.3,373.78,630.48,335.66,510.07,459.22,568.44,743.34,794.01,928.21,609.19,713.1,857.69,576.49,825.34,511.02,707.27
126.75,143.02,58.69,21.83,81.93,41.27,47.6,198.53,57.55,58.29,72.55,75.51,90.58,105.32,50.91,51.71,52.77,26.43,115.3,21.5,40.79,212.7,75.34,36.96,27.08,44.77,113,272.06,268.12
295.42,165.5,165.03,120.54,185.28,201.95,197.33,60.51,120.87,196.29,160.51,165.13,134.08,217.41,201.63,238.54,43.9,121.67,214.73,93.69,188.75,369.8,185.12,301.39,261.73,159.1,30.35,25.06,113.7
130.48,170.57,114.27,25.405,43.57,172.41,34.925,260.2,78.035,115.48,78.665,78.395,52.035,111.03,38.755,44.515,79.42,128.76,192.03,53.53,38.815,222.48,53.48,87.695,86.96,64.73,186.5,147.9,106.03
143.76,99.96,33.79,68.29,29.46,171.13,122.57,189.14,61.92,69.48,270.82,49.29,91.67,73.29,69.01,13.33,61.18,47.73,33.56,32.19,41.3,256.88,135.75,16.8,216.21,42.39,275.78,205.9,72.18
343.91,117.65,130.09,73.785,230.06,163.19,189.01,27.75,291.58,223.65,186.17,112.06,149.21,226.53,102.16,112.72,154.62,88.2,103.38,183.22,161.27,154.36,167.73,89.28,46.95,177.68,276.94,222.31,219.17
12.33,20.79,12.6,34.33,19.54,45.64,22.33,14.8,25.56,14.49,18.68,13.95,14.63,12.59,19.87,47.49,24.4,26.66,25.62,19.43,16.79,14.19,21.73,14.91,15.9,10.43,43.42,27.12,18.34
259.41,601.73,235.34,416.05,287.21,562.81,520.73,321.23,380.52,339.25,473.57,355.73,216.75,314.11,640.84,384.09,498.44,379.14,404.93,159.24,250.48,735.97,440.89,399.74,745.88,362.39,577.02,491.75,370.58
147.79,114.74,204.76,308.26,191.26,162.61,212.47,105.12,186.65,101.5,202.35,198.07,92.72,167.99,203.11,101.75,331.27,194.45,71.07,129.3,204.1,267.05,315.44,207.79,312.15,153.82,172.64,192.64,204.84
140.28,51.14,78.35,147.33,60.53,150.01,81.22,136.33,119.06,93.43,51.85,60.76,132.13,147.33,46.22,83.74,197.34,167.1,134.25,92.86,138.03,72.81,12.42,68.71,213.75,105.6,49.97,100.81,97.53
512.38,410.57,595.95,430.53,529.43,510.04,525.59,500.09,535.9,566.58,527.44,651.72,427.75,514.94,596.89,877.22,694.2,605.31,730.08,730.53,380.75,401.04,530.6,679.08,414.48,571.59,257.35,413.86,815.35
716.32,1171.8,380.52,609.19,695.73,652.9,851.54,556.08,739.67,885.16,789.63,734.55,690.23,718.8,758.54,757.66,610.3,847.36,678.06,1149.5,550.4,1002.8,691.99,612.61,387.55,820.96,392.78,708.77,1089.2
1070.3,989,907.68,810.78,936.66,739.06,526.68,743.98,733.93,491.83,580.56,986.96,610.82,805.4,179.55,943.95,794.66,684.53,666.67,1116.3,344.54,266.58,545.85,919.46,514,966.51,246,667.09,1064.8
43.4,100.91,119.03,136.8,11.58,21.74,92.81,87.53,14.18,70.51,104.79,160.05,49.24,98.07,184.82,172.5,8,83.01,159.79,135.6,169.22,72.15,107.22,181.35,9.94,6.55,10.02,144.19,85.82
38.47,150.84,45.35,88.945,128.7,141.57,136.54,166.12,86.665,150.42,207.47,123.23,69.615,102.15,170.12,356.32,127.4,58.93,116.02,134.41,400.69,64.48,188.47,179.02,156.77,136.78,154.17,136.66,33.2
238.78,73.89,287.27,183.9,59.06,70.27,41.34,229.96,152.16,159.76,146.89,148.86,163.17,345.57,198.84,191.7,323.03,256.49,153.41,55.33,87.28,578.48,63.74,225.15,71.22,288.41,375.23,423.57,57.02
37.63,60.38,41.15,34.7,169.16,176.84,328.52,362.21,114.01,147.98,208.54,256.69,100.63,100.64,228.39,46.43,111.6,172.55,106.42,169.05,193.1,50.53,62.42,59.12,54.89,237.22,74.94,115.87,65.96
226.93,194.85,112.82,186.62,70.77,203.01,100.5,163.2,281.49,221.72,236.37,166.95,228.05,235.27,163,291.47,122.8,203.56,254.47,179.53,261.36,101.17,212.37,248.27,164.46,107.79,217.44,212.65,100.8
254.52,141.17,85.545,156.63,161.72,230.35,177.3,421.58,208.96,207.78,86.94,131.73,201.78,233.91,225.58,269.43,49.09,136.27,127.09,131.88,179.94,279.72,199.3,149.24,77.6,138.02,42.42,76.41,181.87
45.22,7.97,84.58,33.68,56.61,3.25,32.77,140.97,34.86,14.62,54.06,6.88,41.99,22.75,84.83,57.7,12.93,4.69,11.4,23.31,6.2,12.41,6.62,20.41,104.89,7.67,109.66,20.36,79.04
1048.3,933.41,1143,986.09,1083,976.55,796.84,1351.1,1311.3,1000.9,1229.3,963.29,882.96,1256.5,1713.8,980.83,1161.2,1113.5,1399.3,1415.6,1436.9,1190.1,952.03,1424.8,1535.1,1148,864.93,708.37,1156.6
67.19,303.98,135.84,148.69,30.89,144.42,68.43,250.73,85.53,165.16,200.32,194.19,169.06,194.17,268.97,215.77,179.23,155.6,166.66,163.69,161.59,153.13,290.58,35.77,329.17,161.96,324.96,142.02,368.45
264.62,408.53,251.83,334.89,477.63,360.28,259.58,333.71,196.48,175.74,324.1,357.16,237.14,192.25,605.13,313.86,311.17,192.52,267.59,381.35,594.69,271.95,359.28,379.61,290.6,114.78,508.55,248.61,313.57
72.21,84.07,64.58,91.57,52.34,51.55,17.3,21.99,33.05,49.61,177.41,106.03,11.94,61.96,27.81,68.46,6.22,69.84,126.14,97.46,87.17,31.58,77.32,96.3,131.37,66.55,4.56,52.58,3.77
159.71,199.57,140.39,226.71,180.41,168.34,161.79,236.12,141.99,166.83,258.88,261.18,124.15,127.74,54.04,199.34,234.28,224.04,163.19,373.52,409.58,406.71,373.49,184.48,465.29,196.06,309.98,238.61,207.2
431.3,182.83,248.59,340.22,87.74,294.85,167.21,295.23,149.47,340.9,10.17,174.08,331.37,383.14,263.98,119.43,164.18,325.9,199.83,166.37,222.73,275.37,306.43,211.09,256.52,235.84,96.14,123.23,246.27
891.92,684.88,1025.4,512.07,868.59,585.51,737.63,653.57,743.98,498.62,720.91,789.91,657.61,622.79,901.85,905.1,731.74,838.38,828.28,835.24,1146.6,996.12,713.31,654.07,1045.8,722.94,1093.4,779.17,1130
6295,5811.5,9593.7,5802.2,6440.6,6324.1,6794.1,5980.5,6105.1,4434.9,6409.3,5201.8,4921.6,4968.3,6345.7,6688.5,6599.6,5259,6497.7,6111.8,7476.4,6533.9,7009.7,6348.5,6407.1,5848.3,7085,5785.6,5961.8
8693.6,11846,10514,12297,9256.8,12549,11290,10744,12361,11667,11343,12607,4621.4,9189.9,9983,10133,10668,10171,15905,13004,13136,12102,12549,9577.2,11363,8130.3,9610.5,9416.6,10821
122.42,21.5,114.13,87.81,24,63.53,71.36,102.19,148.02,59,39.37,33.2,55.08,65.04,52.85,280.91,253.67,102.49,191.37,65.01,69.72,217.46,41.4,31.11,18.26,58.23,23.52,69.52,41.75
16355,9844.9,6741.7,8220.5,11511,10250,10514,9879.2,15276,11251,11884,10281,8838.3,12205,13186,11557,10327,13067,14427,12361,11802,10624,8288.6,11511,17570,14356,11052,13434,16077
14685,14236,10589,15396,16112,19697,19468,16369,18781,15133,18707,17109,12974,13304,17677,20511,19000,14522,19491,18101,20764,19262,16411,15856,18822,16843,20257,15624,18099
13954,13226,15336,14242,15720,16907,13239,14100,17195,13776,15512,12748,10068,13754,13171,17022,16284,14330,18063,20626,17504,16218,15022,16082,14545,13378,16521,12076,17096
29609,32025,36111,28651,30883,37056,31035,29008,43072,36341,34170,34800,29384,32827,29979,31738,33241,29188,35362,36352,34799,32310,30569,32317,32468,27193,28876,28589,29933
20176,20758,33123,17104,22901,21111,20064,14734,28134,15509,19640,14945,19640,20176,20064,21722,17211,19957,22449,14493,25274,22901,16729,22562,21289,16355,17006,19107,18255
25.53,34.75,225.63,39.96,61.64,150.24,104.99,90.86,159.65,29.33,27.63,68.85,195.58,76.51,95.27,92.48,98.53,29.78,34.44,91.1,123.52,35.38,22.83,46.93,24.54,51.26,183.36,102.03,50.15
4839.1,5451.7,6119.4,5169.9,5313.9,5561.7,5006.1,6456,5627.8,5306.6,7053,5534.3,3269.4,4056.9,5608.3,6920.5,5451.2,5184.2,7433.3,6440.1,8254.3,7911.6,6643.5,5356.6,7092.3,5382.7,7007.7,5302.3,7225.1
5988.4,6295.9,5785.6,6751.2,7487.6,7351.6,6868.9,6929.5,7972,7130.9,6893.5,7128.7,4443.7,5425.6,6606.4,8083.2,7697.3,5373.4,11068,9189.8,10058,9813,8561.8,6734.2,9027.5,6680.8,8570.1,7324.9,7745
11575,11266,10350,9921.4,10906,11327,10474,9959.2,13089,8172.7,11413,11569,8312.4,11770,12195,12687,13162,10163,16003,12418,13167,13400,12609,11776,14116,11799,15019,10594,15977
5434.6,6762.6,5498.7,7347.1,7264.9,6424.6,7066.4,6676.8,5926.2,4282.9,6891.9,6517,5885.8,5856.4,6594.5,4817.9,7264.9,6277.4,7520.7,7827.9,8131.7,6129.3,8005.6,7585.4,6149.7,7456,6027.2,4403.6,8409.9
12788,9307.9,11125,10694,12036,9697.2,9525.1,9331.6,12207,5634.8,8571.1,7984.9,6017.6,7316.9,9207.2,12587,9018.6,8242.6,8064.1,14749,11829,10034,9201.6,10175,7483.9,7133.9,7878.9,6687.1,11393
11052,15444,10940,12717,14493,14945,14218,13937,11995,16729,15187,14356,11802,13434,17470,15187,12765,11016,17800,15109,16729,13860,15820,16640,14584,13328,16926,10744,21835
22049,18814,13004,17006,17974,16355,18064,20688,18632,12144,16187,19005,15444,16532,16187,22307,22562,18255,17301,15820,22748,23032,18350,21212,22307,22449,24878,21111,21722
92.925,114.53,63.865,142.63,157.18,136.24,80.685,283.81,116.87,192.91,248.42,150.23,88.115,162.25,120,111.44,155.95,82.14,128.8,112.99,165.77,84.86,111.99,165.57,309.87,93.645,85.5,160.87,71.835
11575,11544,9918.3,10753,13588,12710,11017,11454,11799,13144,12312,14154,11353,11192,10577,14069,12906,12379,16654,16266,16704,16628,12922,10865,16076,15651,12740,15852,10595
6487.7,6271,4230,7347.8,7161.9,5806.6,6135.3,4769.1,5435.9,3902.5,5920.7,5134.6,3421.2,4908.8,4811.5,8018.4,6375.8,6206.7,8571.1,10082,9045.5,6202.4,5021.8,6018.7,6152.9,4408.7,5631.3,5035,5953.1
45745,51875,32400,50909,57627,52544,50145,47663,48602,45114,55131,59488,49805,44837,53113,51709,44202,44450,52582,54148,52514,52038,45436,51688,53569,56204,61930,53421,59304
160.84,161.48,154.51,220.88,88.09,134.48,116.85,130.32,129.35,113.7,51.65,81.4,73.42,99.64,99.29,51.05,76.26,69.6,73.57,183.56,26.74,245.33,144.63,60.74,29.11,373.11,25.12,27.12,162.84
35.12,13.65,42.26,26.08,45.18,16.8,21.88,22.95,22.5,24.96,14.57,45.16,45.97,25.94,19.8,21.89,23.73,67.72,131.69,23.76,31.28,16.74,14.25,20.32,17.36,11.63,14.02,22.44,22.61
135.35,55.43,181.81,87.61,84.45,110.49,42.83,50.97,113.75,98.43,12.67,178.58,134.48,95.88,30.93,12.19,284.42,159.4,162.62,186.49,13.21,132.96,19.27,11.71,22.5,58.37,71.46,212.65,13.02
12350,15408,12379,14474,16774,13854,14887,14172,16292,8482.1,17323,14887,10133,11996,15096,17160,13715,13688,19540,17721,19137,18956,15120,16237,18416,13579,15426,13912,16346
5484.2,4374.4,3761,5321.1,6596.8,5330.9,4615.1,6097.2,6004.6,4704.6,4873.9,5704.8,3897.8,7408.4,4507,8175.4,6411.5,6411.5,8720.9,8175.4,9814,7843.7,5559.2,4910,8720.9,3679.4,5684.2,5735,6885.8
899.38,1093.2,738.38,1047.6,969.64,1000.1,871.59,1241.3,768.8,762.27,861.79,1042.4,752.1,812.57,1049.2,1280.3,1284.2,768.8,836.3,934.2,813.92,853.07,1023.4,505.55,1038.7,1015.2,858.21,805.4,691.99
14493,14283,14218,17375,18064,12297,14427,14945,15109,14656,15370,15509,14945,15648,14656,18719,15905,17104,22562,20977,20176,18145,18632,15905,19527,17570,19231,14794,19426
15996,16306,12965,17607,15842,15099,15492,16480,15452,15638,15933,15517,14254,16087,15976,17891,15935,16731,15722,16066,20072,16801,18276,15372,16173,16190,16302,14915,17908
9096.1,6629,12489,8476.5,7923.2,7738.6,7886.4,8068.6,9985.9,5950.8,7226,7703.1,6560.9,9671.8,6744,9632,8012.7,6759.5,8237.8,10492,9305.8,9339.6,6609.3,8126.2,6712.7,6040.1,8034.8,6052,7782
10184,10819,7930.4,9591.1,10081,8919.5,9791.2,11749,13021,7027.3,8959.5,9347.7,8228.8,9236.5,9173.5,10785,10932,9029.4,9900,12192,13210,12949,10498,9168.5,11956,9905.6,10804,9633.6,9213
24454,26158,27971,24567,26479,28767,22595,24732,28634,36006,29868,27475,23631,26186,25007,29006,29632,24641,33487,32069,24958,26739,31473,30171,27507,25357,25637,26499,27958
28765,27766,35610,23351,24034,28134,27766,26524,29847,33123,30005,27981,20176,28262,25945,26524,27048,28620,49390,26655,33123,29678,27048,23696,34983,26655,34224,25945,27766
8658.8,10702,6875.2,10158,9248.5,9862.5,8738.1,7280.3,10842,6782.6,9888.1,9986.1,6643.2,9206.9,9868.5,9473.7,9476.8,9085.6,12123,11133,10345,10097,8666,8532.1,9404.6,7250.3,8545.7,7954.7,8490.2
23134,22049,28765,24741,21422,22449,26655,23495,27766,24034,24034,23925,22449,23032,23828,24150,22901,24635,27476,23351,25788,27766,21516,20977,29515,21289,30473,21621,24528
19426,22562,17006,19640,29344,23925,27619,13801,17301,10411,26655,20482,17800,26120,19753,24402,20688,22660,29344,26418,31267,25517,19527,15728,32838,14427,23611,15010,28888
10514,10281,8220.5,9953.4,11884,8865.4,10899,9382,12144,7906.5,10975,11557,10057,10443,8474.1,12883,11846,9189.9,11174,12883,14014,11995,10327,11612,12507,10858,11343,10899,12818
1976.1,2329.9,2385.3,2145.5,2748.9,2220.5,2108.6,2188.9,2791.8,1997.6,2432.7,2213.7,1690.4,2870.5,1977.6,2928.8,2350.9,2207.3,3789.6,2946.7,3486.7,2899.5,2391,2528.5,3181.7,2115.6,2755.5,1909,3076.9
4149.1,5383.4,7617.2,3919.5,4545.2,3865,5095.4,3500.6,6349,4744.3,4010.1,3307.9,3854.2,6427.5,4769.2,4409.8,3612,5239.1,8415.1,4720.2,4846.9,3632.9,4751.2,4460.7,4308.2,2793.3,4545.2,2157.1,4519
12664,12044,7979.1,9028.2,13682,13739,9879.2,11290,20977,11511,11209,11667,12456,16837,8998.4,13004,14356,14734,16355,13682,15578,15728,9092.9,18533,18350,11802,12939,12243,10975
3581.9,3177.1,3799.6,2981.5,4125.3,3169.9,3992.1,6904.5,4846.9,2773.2,3354.7,4215.8,3767.5,3561.9,3100.4,4615.1,5391.3,3153.4,3468.5,4512.4,4569.9,3296.5,2609,3799.6,4660,3796.8,3481.5,3447.8,3363.4
13136,9610.5,10782,12507,12297,14014,12607,15187,12205,13301,11251,10782,11251,15509,12404,12297,15444,14869,18145,16187,15187,14734,9291.7,12664,18632,12549,14656,13067,13434
12869,14744,16809,15819,16903,14989,14401,14520,14646,14985,14498,16194,11702,14976,12318,14381,13925,17406,17811,16456,17582,16407,15936,12088,18769,15135,18943,16327,17267
7870.3,8369.8,7207,7903,7864.8,6854.5,7522.3,8322.5,7648.1,5266.1,8386.6,7042,7226.1,6770.1,7689.8,8684.2,8836.4,8012.9,9879.5,10224,12971,11138,11763,9880.3,12006,9020.6,10896,8545.8,11255
19753,23925,26772,29678,26276,24034,28262,21621,20688,21621,23240,21289,23240,24150,19231,25274,23240,22187,27766,27202,32838,31732,26914,30672,34224,26276,33926,24878,30155
82.22,187.91,191.87,262.72,68.25,72.04,160.63,130.68,51.07,103.53,37.41,173.12,41.54,97.36,24.4,209.3,58.31,52.96,167.96,190.28,28.82,16.41,23.16,75,18.78,69.95,20.92,98.97,22.08
46.76,138.09,131.17,88.07,74.7,91.72,63.57,234.75,261.75,125.07,80.69,24.46,59.19,37.93,27.81,191.96,38.34,95.14,29.93,161.87,207.89,274.89,70.85,88.36,245.22,61,150.23,223.1,30.35
10091,10197,12921,10042,11257,11988,8771.7,9581.1,11394,11472,11811,11370,6849.7,9737.5,12542,13364,13058,9918.7,15629,15190,13718,12805,12398,11865,13050,11235,12665,9670.2,12877
43580,44982,37954,43136,42540,38226,43136,46761,46761,37346,40424,43136,52026,37954,42540,46190,52026,38226,44446,43945,44982,47240,47240,49390,50234,38897,47829,43945,46190
