0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
2904.5,6104.9,3834.5,3127.4,6325.2,4523.6,6079.1,2828.6,3382.4,9131.2,18519,7143.2,4041.8,5001.5,5725.8,7271.5,8256.9,642.49,9818,6909.4
2754.1,4195.5,3492.1,2469.1,4929.1,1976.5,4774,3327,2813.7,4928.1,11407,7422.8,2262.2,2931,3872.5,5501.8,3668.3,959.64,5077.8,2838.9
4146.4,5766.4,2311.8,3138.8,5387.7,2345.6,5695.6,6477.7,3808.1,6989.9,10612,13129,2954.2,5098.6,3815.9,6065.4,2821.7,1012.8,5329.7,5180.3
14.801,67.563,35.579,13.233,28.562,29.673,32.609,46.459,44.084,14.877,20.261,32.226,24.735,92.229,12.081,36.604,28.976,10.662,47.088,41.233
168.72,264.91,346.83,321.56,138.84,820.86,364.96,952.02,437.59,249.33,322.68,265.03,362.08,327.08,111.87,315.77,355.83,20.454,124.85,251.6
846.07,803.67,470.46,364.59,79.998,1461.3,586.42,1953.8,1078.6,875.72,332.11,941.69,1877.7,1305.8,462.32,583.07,773.41,72.89,445.47,143.68
453.78,413.45,455.58,256,368.39,545.73,431.94,681.83,643.02,506.63,309.17,445.2,816.46,1033,558.67,495.06,264.12,48.327,334.77,601.01
245.66,252.61,360.05,201.81,327.47,642.71,311.89,557.94,480.39,260.55,436.3,457,300.4,349.98,372.79,330.14,376.31,34.096,201.62,348.4
1151.9,844.17,923.77,646.42,993.96,2296.3,478.78,1270.4,770.52,944.08,1208,1089.4,1700.8,1138.6,714.74,759.13,1226.3,108.12,720.82,818.47
26.844,7.1697,23.405,18.284,16.445,26.723,10.617,74.925,10.787,33.804,36.058,28.33,85.592,56.733,19.358,35.037,62.916,14.388,15.661,29.145
209.71,317.12,347.31,112,33.142,584.44,77.216,1143.2,326.07,276.67,417.75,157.04,232.06,210.18,263.94,79.987,67.833,5.7235,374.7,449.33
561.47,840.33,685.82,478.36,426.54,2119.3,409.53,1908.4,824.17,642.62,919.84,826.42,778.28,1241.7,398.81,969.94,497.33,40.079,332.36,537.33
322.93,165.36,310,207.2,391.74,484.63,303.25,504.65,420.5,183.28,245.81,254.9,221.64,481.49,260.46,426.72,420.88,22.615,170.84,420.65
93.831,325.12,66.847,114.36,33.517,639.3,21.12,512.42,34.925,144.13,310.67,266.08,515.79,75.244,78.347,117.15,460.59,51.518,185.13,248.93
334.67,409.06,613.58,267.22,648.67,1312.2,585.13,426.04,998.97,447.45,698.44,435.24,550.07,816.94,695.94,600.45,619.17,65.924,566.88,513.76
11.21,26.255,7.074,14.396,32.741,193.02,18.935,201.48,183.02,27.6,64.926,144.49,14.371,63.98,11.456,32.001,10.355,2.2351,18.485,20.76
379.31,136.34,443.28,371.77,30.431,579.18,201.92,303.83,417.19,414.31,485.35,289.08,428.3,372.87,238.49,728.06,418.96,89.951,496.58,282.64
845.26,509.75,621.42,741.72,1360.2,729.86,1052.2,760.74,393.47,696.49,1159.8,727.56,871.28,770.34,969.86,702.14,1057.5,221.45,1031,848.52
35.882,25.433,37.649,16.697,20.254,799.22,29.554,107.32,40.615,31.313,72.637,38.779,75.395,58.192,25.078,40.953,146.07,3.6248,24.88,23.595
289.39,247.63,302.04,120.15,301.91,651.64,502.61,38.183,362.72,268.46,1971.6,264.62,360.08,360.59,803.97,228.39,599.98,38.546,444.1,651.68
2782.4,3524.1,2689.1,2429.9,2153.2,1381.8,2277.3,2066.8,2738.6,3265.3,1884.3,2869.9,1789.5,1391.4,2135.6,2613.6,2305,427.56,2964.5,2491.2
2277.5,2173.7,1839.8,2479.7,2771.6,2939.3,2926.9,1979.9,1834.6,1852.6,2330.9,2402.5,3013.4,2677.7,1902.8,2994.5,2636,310.5,2589.2,2379
36.551,46.067,17.888,45.215,217.34,231.78,217.85,184.46,24.931,125.43,322.86,23.629,267.79,284.09,71.678,105.84,20.617,8.8787,41.988,62.16
382.16,588.32,504.74,462.73,308.23,360.56,411.85,547.28,468.37,522.94,479.51,418.72,304.02,327.96,519.49,289.22,203.11,63.615,556.63,292.71
1137.9,1887.7,1172.7,953.04,1327.8,1154.7,1045.7,1714,2144.7,1921,2214.8,1800.6,2018.9,805.09,1022.8,3248.1,2182.2,395.79,1242.2,1288.3
693.09,641.16,1442.4,1451.7,825.77,491.1,942.68,1095.3,899.96,555,743.69,584.27,1205.9,1096.4,574.19,648.78,816.13,153.37,767.6,1095.5
352.12,138.15,338.34,380.93,427.1,242.45,189.29,372.04,444.01,158.64,54.421,170.37,430.04,320.04,331.59,231.55,65.838,45.659,93.588,257.02
2932.6,1600.4,1898,2336.1,2243.4,1595.1,1445.8,1708.9,1538.1,1954.7,1007,1707.5,1266.2,1603.6,958.88,1469.8,1039.4,270.27,1383.1,1379.5
2442.5,1129.8,2041.9,2567,1664.5,1433,963.78,995.87,1374,1069.6,963.79,1276.7,1547.3,1676,1036.8,1317.9,1491.5,296.12,1269.6,2068.9
4222.7,1916.7,3235.5,4578.1,3236,2092.2,2493.5,2271.6,2930.5,1612.5,2097.8,2432.2,2826.9,3288.4,2660.9,2340.3,2778.1,383.35,2453.6,3459.7
2968.9,1743.5,1882.6,2876.9,2382.4,1246.7,1633.7,1467.5,1765.6,1829.5,1139.9,2866.1,1855.5,2023.3,1196.3,1916.3,1742,262.59,1776.3,2122.7
9515.5,1625.9,3765.7,5019.7,5263.2,1801,2691,1449.2,3610.3,1598.7,1235.9,2570.8,2312.8,2869.6,2335.8,2051.4,2974.5,442.96,2896.9,3751.4
785.64,200.97,493.85,618.05,604.9,169.44,442.03,152.35,506.42,269.99,183.36,177.04,210.72,190.71,353.62,54.884,247.53,72.898,268.29,254.45
1163.1,449.46,1136.3,1467.4,603.42,94.282,611.29,723.98,773.82,277.63,230.91,738.4,533.15,700.87,674.04,740.72,698.98,97.12,689.71,583.03
5268.9,2196.8,3193.7,5323.4,3054.5,3979,2484.6,2456.1,3648.8,1696.4,1852.2,2440.4,4345,4253.4,2748.5,2703,3680.3,554.17,2402.1,3832.7
1407.2,1024,1251.2,1534.6,1512.3,2064.1,1278.6,1438.9,1081.6,1187.2,1683.1,1543.3,686.09,1210.5,1252.4,1688.1,879.1,295.79,1528.1,1564.2
199.27,188.18,370.29,145.19,210.72,310.18,264.26,421.86,360.43,171.77,384.14,270.72,329.47,389.51,157.22,301.95,273.48,59.42,217.45,416.9
857.22,1173.7,1631.9,1091.8,1412.8,951.21,1250.5,818.18,1209.8,640.44,1029.6,700.13,1584.2,805.99,689.68,818.76,1298.8,353.09,1990.2,1777.6
76.859,30.091,35.787,40.033,30.778,362.12,109.09,526.75,74.052,21.653,135.47,32.813,103.85,57.882,101.61,105.87,88.11,15.768,18.306,163.49
1124.5,2462.3,3006,1774.4,2511.7,4085.7,3335.7,2209.3,4102.2,2519.4,1721.1,1244.6,5071.5,2702.1,3145.7,1930.3,2815.4,791.67,3492.4,2715.8
144.65,112.53,120.51,41.231,61.374,307.2,94.187,379.91,115.29,92.731,136.63,80.081,166.71,80.957,64.311,69.604,255.29,14.904,98.418,131.37
580.65,1088.4,1117.4,1176.8,699.87,633.22,621.91,1057,750.77,862.49,1095.9,1035.9,1109.8,421.53,981.71,908.99,1012.3,200.88,1002.5,829.8
266.01,468.95,276.32,325.8,360.56,715.38,516.75,803.96,361.47,301.65,738.46,301.8,963.65,450.37,569.84,417.02,457.84,79.333,468.05,490.8
89.921,32.905,156.39,14.79,277.72,167.08,262.06,294.86,197,203.69,406.23,301.82,92.469,293.71,183.46,294.53,187.34,7.2753,16.754,175.32
5483.7,1584.9,6822.4,7397.4,5532.2,1556.9,2582.2,3220.5,4719.7,969.32,1252.5,5406.2,4377,5100.4,1459.3,3514.1,3634.7,933.4,3124.7,3147.6
1600.8,11169,5863.2,2740,2555.4,1906.6,2921.1,3808.6,7100.2,4001.3,3528.4,9669.5,5663,2981.9,2572.1,8492,8125.2,3243.8,16387,1808.1
391.6,872.93,1389.2,558.08,270.86,1270.7,1358.6,1347.6,1648.9,846.51,1241.8,1185.5,1534.3,134.61,849.88,1004.7,753.62,248.41,1056.5,922.06
519.52,369.76,947.04,832.12,418.11,580.19,550.55,614.45,807.18,339.15,717.52,305.79,1104,416.41,660.3,286.42,554.48,94.796,376.52,507.3
93.235,424,333.43,175.63,389.16,338.08,332.38,404.76,532.78,239.53,382.44,281.29,90.587,320.15,232.93,283.92,361.26,46.756,272.7,350.94
4401.4,1186.2,3778,5731.2,7192.2,635.2,2906,1429.1,3575.9,417.84,588.03,2484,2039.2,3477,2451.4,2406,4148,438.42,4047,3269.5
169.71,87.77,26.742,37.423,11.868,487.13,40.258,60.678,102.95,48.059,74.664,32.54,48.648,33.753,56.022,26.949,147.24,3.8339,42.35,54.105
183.46,191.16,146.91,98.525,260.53,650.46,364.25,383.52,187.68,149.49,313.84,154.33,222.83,242.81,517.75,100.04,322.92,25.237,293.27,336.34
96.341,93.134,122.08,50.308,243.9,1139.7,259.27,345.98,174.72,112.25,310.07,92.507,205.81,530.11,330.61,232.24,244.07,22.264,366.34,155.6
89.163,131.25,94.599,85.55,50.581,429.44,77.227,278.23,86.86,71.894,96.739,151.41,94.403,120.45,73.283,171.25,121.87,23.764,67.15,154.32
145.76,212.99,251.19,237.64,392.36,1870.2,433.8,475.35,211.39,267.23,580.59,164.71,239.08,421.64,695.43,200.15,541.41,60.325,613.45,386.11
750.56,1302.5,1013.1,1060,1219.9,1351.8,1293.4,1052.5,1325.6,1133.2,1126,1551.8,1525,1509.9,1592.3,1650.2,1609.6,143.22,1246.1,1616.8
60.248,149.13,102.94,67.426,602.88,6990.2,147.74,152.5,115.84,98.984,512.02,67.796,144.81,115.96,441.74,226.65,2638.5,40.825,1844.5,849.47
72.371,11.798,107.02,9.8358,179.31,418.74,7.7652,40.876,31.32,106.26,54.613,88.444,102.13,12.982,158.91,175.23,56.071,3.5734,98.731,95.925
270.21,43.347,50.698,131.06,466.78,781.97,95.846,494.73,22.525,79.198,440.06,47.959,208.54,182.52,294.29,65.348,560.32,15.243,615.93,259.42
290.99,549.4,345.96,282.9,2088.7,6860.3,1000.5,1070.4,386.47,514.43,2594.5,301.48,408.61,1404.1,2571,646.15,8788.5,104.93,4445.5,1937.4
205.63,197.74,122.05,107.32,726.85,1784.2,324.68,369.38,217.11,162.21,542.35,163.36,111.39,1122.7,496.7,187.25,2063.1,14.966,880.28,533.91
60.327,88.743,31.693,31.786,59.575,346.1,55.622,195.81,31.388,40.186,18.424,28.809,152.12,55.712,258.76,494.94,209.37,3.7425,92.027,77.517
37.642,131.15,61.991,35.396,87.978,456.95,79.98,90.829,70.924,73.93,235.05,25.222,58.815,68.666,71.344,113.13,156.91,8.0854,232.84,88.284
34.141,47.438,24.405,18.593,67.13,1494.3,41.273,163.77,70.458,34.335,73.163,32.602,54.494,40.134,66.901,72.513,243.56,9.5648,268.08,54.691
126.12,159.57,136.02,91.396,894.24,5266.7,422.62,238.86,174.79,161.44,1517,166.44,135.34,497.52,1185.7,319.32,2675.6,58.902,2555.7,785.08
167.84,232.34,171.51,83.039,318.6,634.83,187.64,95.654,41.405,124.93,483.85,51.325,341.93,95.934,221.55,175.62,472.12,34.302,346.45,310.68
79.855,56.25,92.238,15.655,311.37,436.41,253.82,294.56,75.419,127.62,267.56,151.22,30.261,61.962,65.78,76.862,405.36,21.139,29.012,319.31
413.45,275.94,650.2,313.74,1891,3693.8,743.69,434.64,577.66,327.58,1315,357.73,507.49,630.96,1582.8,995.92,1614.6,132.3,1754.6,1456
225.7,459.81,247.33,120.46,610.35,381.65,503.92,723.38,97.506,134.24,202.12,38.108,495.22,326.47,292.69,96.691,594.89,42.189,225.04,246.49
119.25,108.71,146.6,70.258,561.93,2472.7,206.8,481.78,109.71,174.85,683.53,56.706,181.01,408.87,614.5,90.641,1601.3,24.631,1030.5,580.84
315.2,818.1,597.2,342.5,1217.6,1620.5,934.97,1355.2,575.41,431.57,1836.9,676.42,1173,1677.3,666.4,1481.9,1379.1,114.9,204.58,907.16
128.77,89.72,166.21,263.63,161.13,1707.2,200.2,413.95,185.78,377.4,317.41,46.256,191.47,207.85,382.91,181.39,782.1,6.7529,315.59,172.57
54.437,70.161,58.009,34.319,32.842,316.48,36.257,104.23,190.48,55.434,74.321,48.613,57.49,94.009,99.231,55.113,63.93,15.708,126.87,76.167
151.56,135.89,76.128,23.927,471.32,594.75,446.16,75.199,156.46,186.85,106.23,75.006,80.45,364.68,235.96,36.396,259.32,30.354,92.453,204.02
66.979,27.255,36.402,17.15,28.006,46.963,17.091,67.804,43.904,38.017,34.168,17.707,25.963,49.921,15.533,22.834,53.097,7.8735,29.379,47.637
121.53,599.51,71.006,45.973,455.78,682.33,478.09,186.41,290.63,65.038,1076.6,639.75,95.776,1069.2,235,177.02,96.017,26.276,141.22,537.55
1101.3,1576.6,1660.3,1449.6,870.17,1302.8,1675.7,1880.5,1870.8,1186.4,1294.6,1302.6,2162.1,1718.4,1122.7,1491.5,1166.8,238.04,1025.4,1265.5
206.67,111.09,142.01,116.88,225.98,133.45,312.82,254.69,179.77,231.7,315.35,130.96,159.89,336.74,263.77,106.91,146.12,5.4093,209.77,198.47
189.45,93.004,154.47,96.493,219.6,234.64,82.003,257.89,84.012,157.06,193.01,175.83,257.34,99.516,100.21,113.82,280.6,42.244,206,146.68
160.6,229.42,162.33,209.19,122.42,267.93,111.95,233.02,175.87,136.55,228.84,283.79,988.52,540.57,101.25,194.49,136.1,13.201,57.476,158.8
9356.8,2011.4,4719,7715.3,8305.5,3190.7,4317.1,2713.6,2420.6,2532.1,2673,4017.1,3064.8,3938,3415,3733,4191.9,842.41,3938.5,5382.3
1163.8,669.22,1077.2,1257.5,698.84,692.63,737.2,518.79,1017.6,941.77,788.11,813.31,768.56,664.7,793.54,872.33,924.5,100.06,793.48,682.75
458.42,728.58,1270.6,819.73,558.7,705.27,656.62,595.23,1598.1,578.72,830.81,524.92,902.47,659,664.68,481.21,440.53,147.61,916.4,811.92
623.98,922.88,719.93,516.33,621.44,550.87,836.1,938.25,777.15,717.04,622.31,879.11,582.48,593.95,859.53,619.2,763.4,99.08,697.3,1000.1
791.89,1928.7,1676.1,969.29,1316,2181.1,1607.9,1658.1,1717.3,1325.1,1398.6,1300.4,2370,2134.3,1722.7,1414.9,1465.2,223.14,1292.8,1627.9
168.91,159.44,251.49,122.72,555.82,463.84,278.3,250.1,254.62,146.44,1044.7,190.53,133.12,336.77,333.07,200.08,452.54,69.129,332.36,469.77
49.582,364.24,228.31,208.12,80.545,392.73,467.41,615.6,336.04,301.55,104.9,77.65,229.24,102.12,350.12,49.452,66.768,21.531,162.71,554.61
41.859,133.93,308.39,133.51,424.18,438.28,425,163.05,192.02,294.49,393.75,285.41,43.364,556.77,188.24,65.514,114.08,36.012,267.03,285.78
306.68,225.05,345.06,238.88,276.62,586.43,293.27,231.13,103.86,273.01,542.76,255.37,321.45,342.31,542.72,111.26,313.9,41.239,313.24,667.82
472.78,153.52,434.24,333,484.45,587.43,552.28,635.68,110.82,394.2,184.01,547.44,287.34,595.51,227.98,431.07,189.97,26.688,336.38,173.5
71.2,144.3,248.09,31.639,105.57,507.58,59.245,786.05,380.11,332.61,592.14,355.07,165.67,311,463.15,78.668,674.24,79.408,235.25,494.41
340.19,404.31,295.42,162.61,378.56,1235.2,505.05,91.876,364.02,378.03,1449.7,246.91,346.05,467.22,1115.6,364.2,797.1,81.526,609.4,720.32
1213,1180.3,1094.7,1443.8,776.45,507.99,626.48,697.55,736.66,1770.3,1193.2,1138.4,671.57,777.52,784.56,776.83,1044,211.93,963.93,1004.2
122.29,277.15,101.4,127.58,409.55,647.04,449.92,563.12,190.4,227.5,437.09,391.68,225.72,574.53,147.57,363.05,164.57,67.211,138.98,312
20.152,507.17,472.74,181.33,373.14,591.03,223.6,348.46,443.26,360.58,193.94,272.51,496.18,377.19,269.65,376.12,267.29,54.934,221.34,199.53
194.37,135.34,201.25,192.53,169.82,208.64,189.91,266.08,167.8,170.96,161.22,284.03,163.34,77.551,303.7,276.6,309.15,32.702,82.84,262.73
100.29,112.53,95.563,105.26,177.07,96.954,221.61,237.95,229.16,65.138,220.76,175.27,200.63,144.93,107.83,45.626,4.3044,12.572,49.353,169.07
48.599,123.2,82.709,233.21,287.5,141.33,380.47,142.49,53.745,236.59,121.49,37.973,93.67,130.93,141.34,291.53,349.6,45.669,75.005,68.168
40.662,57.778,37.848,36.935,13.001,55.467,20.588,162.63,72.991,42.081,169.13,20.257,66.214,27.679,146.27,224.37,44.527,7.5759,81.391,47.176
28.312,86.574,111.93,53.485,85.909,106.1,125.46,392.39,75.969,80.549,118.73,77.778,152.79,238.03,168.83,107.45,94.45,11.083,159.09,105.55
811.72,966.64,809.03,901.72,752.81,603.65,607.85,854.53,672.83,1013.2,469.23,825.4,677.98,903.96,811.33,751.52,774.01,119.82,679.23,603.98
138.88,66.418,50.027,6.801,25.659,285.33,39.634,124.07,123.06,34.835,45.049,45.029,117.61,56.789,48.43,79.933,63.053,2.3323,10.903,50.296
191.7,382.86,379.52,286.52,336.04,546.53,333.5,573.6,207.39,491.88,286.94,361.3,240.59,274.99,364.76,613.97,296.72,36.542,398.04,339.66
265.88,294.44,165.26,81.099,244.5,618.99,335.23,108.03,422.37,380.44,639.45,324.8,107.24,97.706,613.61,721.27,156.73,107.51,550.23,682.14
389.35,485.51,601.78,292.06,674.4,1294,492.06,1049.6,529.86,349.92,1081.7,351.49,923.8,816.3,1008.4,678.73,531.6,108.13,663.15,666.24
222.53,57.362,33.075,153.74,179.95,287.08,175.05,121.08,218.31,33.383,64.453,49.365,180.89,134.81,253.01,245.23,171.88,7.5997,27.669,125.18
13.303,23.002,7.3966,26.709,31.126,78.84,44.783,76.978,26.675,34.511,19.245,17.445,12.967,42.822,15.083,12.641,13.919,3.4051,29.903,19.757
716.51,1027,794.31,1230.1,854.39,281.05,985.21,1591.4,789.24,921.6,1254.2,1079.4,570.76,547.26,919.79,1178.7,1002.2,114.05,1002.4,982.06
490.18,544.34,662.48,296.03,406.57,948.47,386.24,965.47,578.74,499.53,682.88,652.45,855.22,1052.9,457.86,570.26,619.29,86.308,310.07,546.59
578.88,708.84,826.53,527.75,783.96,912.46,892.64,715.96,786.69,741.71,794.69,878.99,1501.6,991.66,911.85,909.73,804.7,145.69,705.96,955.47
722.91,345.72,650.04,407.5,358.1,439.95,360.65,517.7,339.06,534.5,462.35,523.35,244.48,384.19,325.62,390.53,206.34,37.641,268.28,319.61
116.78,94.58,268.87,101.34,96.251,237.09,387.74,985.19,347.08,157.5,178.2,172.59,562.97,161.19,254.1,117.42,200.76,23.383,174.29,435.68
161.15,43.138,224.04,168.22,347.85,277.18,288.37,111.65,148.77,257.81,320.67,303.05,115.63,149.38,272.28,283.94,382.98,43.051,311.81,303.36
393.83,199.94,457.26,52.864,380.44,920.17,320.99,375.76,480.75,378.99,1522.4,441.92,302.87,280.52,698.12,317.17,449.69,20.761,395.44,448.26
771.16,2176.2,874.49,641.91,822.99,837.63,1169.4,981.06,845.61,1262.9,465.39,1857.9,281.32,856.71,1428.8,1543,1058.9,121.21,1442.3,1084.1
351.24,349.08,314.55,207.9,73.528,579.99,414.31,142.39,253.01,399.25,373.45,315.26,275.96,460.66,124.93,440.74,281.39,39.278,300.79,507.36
681.08,1189.9,960.02,550.87,722.89,1601.6,1517.5,1242.8,531.9,867.12,2599.3,1187,781.16,1489.9,721.78,854.43,710.59,73.754,812.06,360.81
65.107,61.344,71.18,238.13,33.14,571.6,87.532,433.29,482.61,224.38,98.713,135.96,220.87,78.72,94.525,127.32,181.94,10.32,339.54,106.49
369.71,475.62,384.13,199.23,715.86,997.54,570.29,842.53,410.7,351.43,589.52,232.01,523.59,539.65,272.49,300.84,407.45,61.072,301.31,427.23
19.877,53.909,31.011,12.205,46.165,64.279,30.386,79.809,21.463,10.371,32.812,10.902,32.381,21.471,32.068,25.647,23.307,2.2401,23.795,15.882
295.47,126.49,216.57,53.821,46.767,92.519,274.95,262.19,228.44,179.76,273.06,235.16,170.1,76.412,157.97,220.84,217.14,2.8927,220.52,147.35
775.69,1120.1,1477.2,881.68,843.75,787.64,786.66,1458.9,1580.3,894.26,854.02,905.83,1249.7,1267.6,778.18,812.53,766.86,176.39,888.53,691.97
209.9,63.478,162.85,158.46,107.94,97.877,384.43,152.65,41.339,75.984,490.52,150.43,228.53,79.37,264.11,268.04,58.029,19.776,149.33,60.611
382.41,146.45,508.46,246.92,43.059,349.2,169.7,391.17,392,394.45,50.932,268.8,425.92,199.67,93.989,235.81,194.55,32.019,271.18,102.82
285.54,246.3,215.09,118.17,380.03,315.05,324.57,572.6,361.07,267.72,263.89,236,385.44,539.38,270.6,254.43,464.66,41.312,115.09,342.89
668.87,174.83,764.69,407.09,301.32,1119.9,821.37,365.46,632.62,744.45,332.31,689.24,1110.2,918.5,1026.2,670.85,882.2,81.362,563.93,827.48
175.07,152.07,147.7,90.814,220.68,412.88,131.16,176.08,179.25,156.61,207.99,123.78,291.99,91.533,145.43,276.1,163.5,24.374,137.96,129.44
32.178,83.278,20.375,26.123,218.78,467.59,518.82,361.32,196.01,93.584,88.581,16.823,349.94,98.395,413.94,287.01,39.034,9.1804,35.566,55.19
351.22,640.94,500.24,380.71,532.79,799.39,598.1,553.08,469.63,631.78,1367,760.14,762.66,597.85,544.08,807.33,767.4,220.61,676.44,519.83
151.75,90.804,153.17,111.34,146.78,235.26,241.99,211.41,94.935,84.637,230.81,236.91,210.83,172.92,134.11,305.08,151.66,3.9223,10.121,7.6816
580.11,446.87,668.27,757.78,438.19,136.47,562.78,867.92,632.75,491.61,390.88,547.16,838.81,674.71,255.75,696.92,723.75,82.785,285.02,469.8
281.48,454.47,333.99,164.53,344.86,530.23,46.914,912.91,791.49,422.91,594.77,589.71,523.99,105.47,468.84,410.73,421.85,30.376,178.62,264.4
51.329,43.874,51.317,65.999,78.883,395.83,44.773,188.57,132.48,75.393,226.03,60.834,51.187,230.73,75.257,203.61,83.664,10.175,81.033,68.497
480.82,330.84,476.55,470.9,460.94,721.82,361.84,162.56,470.43,515.14,516.21,817.67,561.2,418.17,775.87,742.44,603.45,47.686,318.27,418.25
705.15,452.07,515.91,492.95,716.91,941,541.87,1036.1,644.62,395.37,784.89,585.47,726.43,827.74,602.12,393.8,696.53,82.817,412.1,590.95
300.85,313.4,338.17,148.9,258.84,509.98,389.44,480.58,345.3,325.37,258.52,321.25,385.79,668.69,236.66,423.91,388.14,34.23,230.61,393.96
18.808,29.272,18.447,25.967,21.466,73.688,39.939,43.164,25.465,15.037,35.679,20.022,52.739,26.51,35.426,24.786,39.332,4.6797,29.662,61.654
92.336,67.79,320.73,63.564,64.121,172.5,208.25,823.02,130.29,175.63,169.77,373.68,272.45,113.13,133.32,490.13,135.89,20.465,73.55,55.51
13.645,14.489,12.34,3.3403,35.993,123.01,9.1824,134.76,10.155,22.797,138.16,73.303,9.3205,143.12,90.587,78.616,24.39,3.7284,9.8467,30.027
186.46,217.38,307.47,170.81,385.73,318.17,197.76,313.82,290.35,74.686,574.49,255.45,280.9,378.49,378.94,291.92,351.51,30.919,327.83,91.798
267.88,263.74,404.01,53.748,439.69,397.93,210.63,293.89,229.61,351.44,676.34,81.214,505.82,356.3,303.82,459.8,376.93,35.056,228.82,346.1
728.39,706.28,1671.9,645.24,2264.3,1637,1430.3,1346,1095.4,902.92,3689.9,1073.3,1379.9,1890.7,2576,1691.6,2209.1,79.741,1219.5,2368.9
769.1,241.63,1505.4,586.24,1083.1,1901.6,1389.2,1507.7,1510.3,1170.2,2375.9,738.4,1790.9,1347.7,1442.2,1257.5,1635.6,175.26,1474.4,1287.9
26.357,43.739,20.541,12.644,21.762,58.478,73.578,106.81,28.364,21.46,22.241,25.957,22.329,30.693,44.13,22.632,36.134,4.2414,18.631,37.228
44.142,33.775,44.833,28.189,126.73,73.36,52.647,71.109,44.279,56.126,1468.7,39.855,35.97,80.554,97.424,45.204,72.582,6.3382,96.081,151.49
2350.3,736.15,3011.2,800.84,961.99,600.52,904.46,416.73,451.29,1085.7,797.7,349.19,686.91,1445.8,800.16,1196.8,1426.5,135.68,1695.7,1512.9
45.653,105.1,126.73,10.588,86.024,41.907,107.2,56.572,90.318,58.792,98.703,54.658,36.374,83.451,183.64,33.616,112.78,5.8842,47.531,77.627
55.284,77.948,115.79,19.164,12.177,354.42,74.663,191.9,93.035,46.073,103.61,38.941,54.881,255.48,36.941,145.16,39.42,9.8457,8.3995,89.894
495.95,1624.9,1239.2,834.13,415.94,3007.7,1621.1,1807.9,2476.9,827.05,1081.5,944.04,1742.1,1274.9,1052.1,1180.1,989.77,204.33,1004.3,506.94
37.633,29.585,39.765,15.499,22.543,283.86,39.522,94.131,22.78,19.289,62.987,16.481,159.02,46.594,143.48,23.781,202.01,15.794,140.69,147.61
316.78,245.52,215.97,251.98,349,376.56,232.41,259.44,280.69,115.79,162.15,267.58,241.08,206.72,243.55,161.19,129.95,41.765,93.064,211.16
261.15,162.11,256.6,137.01,221.47,428.84,336.16,213.14,425.32,188.81,184.33,269.46,178.16,345.03,277.49,348.69,354.12,38.687,237.1,68.156
242.33,302.79,288.26,254.32,164.41,412.87,84.224,212.84,197.26,216.78,301.17,77.003,425.92,351.01,148.43,221.68,450.85,38.933,281.75,183.36
1279.6,697.27,1026.1,791.51,658.51,710,843.24,698.28,613.47,876.22,755.62,881.92,799.99,489.58,678.24,573.37,763.52,136.18,967.54,818.6
189.36,157.03,138.46,157.03,102.39,334.53,99.398,59.172,124.12,183.08,160.35,21.292,47.967,61.945,201.94,128.27,88.596,16.064,158.08,248.57
268.06,242.49,448.32,370.84,1281.3,2403.3,572.89,336.08,606.59,780.59,2751.6,518.55,758.54,862.9,2353.8,845.4,1601.5,103.31,923.47,1341.3
2170.4,1265.4,2772.3,1416.1,2808.3,705.13,10320,8286.7,821.6,866.09,1395.3,2815.1,433.89,1126.4,1637.5,2018.9,660.48,142.94,2295.6,1191.2
188.7,30.757,171.63,133.81,42.651,111.32,83.087,182.55,467.35,105.16,252.06,253.83,39.537,211.88,53.559,306.46,491.65,4.4267,83.275,88.675
212.88,153.73,202.33,67.242,216.15,402.44,289.31,503.26,215.4,159.61,513.71,177.19,179.07,155.74,653.54,236.58,443.34,51.363,228.96,324.11
1958.8,1122.4,1288.3,1852.7,1315.3,1122.7,1420.6,1079.7,955.58,1317.9,1940.1,1883.2,939.08,838.1,965.16,1707.9,1159.2,253.02,1327.9,1313.6
522.33,937.2,1214.3,969.53,825.6,1139.8,1010.5,1041,1147.9,646.78,864.05,838.76,1097.3,1016.3,996.42,985.56,964.92,184.81,840.92,1039.1
1073.4,961.41,1877.7,1343.5,1034.3,2819.8,1370.7,351.65,1439.6,1103.5,1842.7,1261.5,2490.2,1853.2,1203.8,2146.2,1457.9,122.78,1796.6,1466.3
273.56,710.21,570.78,367.04,196.48,272.68,634.95,391.23,983.86,563.79,716.83,424.59,352.48,108.09,463.32,163.34,624.52,106.5,475.27,705.96
558.09,877.3,869.02,748.27,790.93,512.27,737.56,715.19,1062.5,629.36,573.22,876.44,570.68,595.75,515.72,631.73,726.37,174.5,765.06,893.39
1420.2,1355.8,1564.9,1772.8,1845.3,1946.4,1998,1379.1,2398.4,1412.7,1911.1,1803.4,1939.1,1961.1,1014.3,1584.7,2136.9,502.22,1787.1,2249.8
1355.7,883.9,1288.8,1710,1579.4,1222.2,1173.1,866.33,742.45,1045.3,1493.4,1430,1222.8,1024.9,1064.7,1645,1349.3,242.34,1655.4,1324.2
1377.4,1654.2,1301.5,1210.4,1368.6,1014,1522.8,1006.5,1358.3,1066.3,1007.3,1889.7,1084.1,1486.3,1296.6,1727.6,1439.7,295.86,1855.5,1213.9
