0,1,2,3,4,5
0,0,0,0,0,0
0,0,0,0,0,0
2.1746,2.3846,1.2119,0.18149,0.35425,1.4447
0,0,0,0,0,0
0.17559,39.882,1.137,1.1392,2.6581,1.8496
6.8111,8.6509,6.3633,7.9651,8.0768,7.2427
2.3849,3.5979,2.4061,3.0168,3.0686,2.3998
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.17782,0,0.055413,0.42078,0.50605
0,0.54405,0.10177,0,0.50067,0.15483
1.2791,2.9985,1.7195,1.0405,2.8713,3.0184
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.15964
0,0.015023,0,0.021067,0,0
0.53685,0.26448,0.27211,0.8036,0.28685,0.33871
2.0118,1.1,1.0799,3.5376,1.1366,0.95229
0,0,0,0,0,0
0,0,0,0,0.10738,0
0,0,0.023721,0.16301,0.050011,0
0,0,0,0.13746,0,0
10.452,6.2748,4.491,6.4657,4.2286,7.0226
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.012637,0,0.011814,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.028222,0,0,0,0
0,0.39485,0.53182,0.14766,0.24917,0.20227
0.15312,0.90521,0.090312,0,0.28561,0.10305
2.9645,5.6672,4.0257,4.1195,4.3816,3.3997
0.039259,0.30946,0.14472,0.18082,0.061024,0.033026
17.226,42.118,19.736,43.177,35.482,19.724
7.6582,20.769,9.5976,17.534,15.625,9.8282
0.12563,0.18567,0.13893,0,0.34173,0
9.9692,7.9438,9.5815,8.5096,13.438,6.2294
0,0.24642,0,0,0,0
0,0,0,0,0,0
0.52462,0.76797,0.26522,0.3866,0.79216,0.25218
18.82,23.802,21.19,12.934,19.418,27.433
0,0,0,0,0,0
0.23086,34.997,1.0577,1.7164,2.922,1.5536
0,7.5487,0.32983,0.56664,0.65193,0.84677
0,3.6253,0,0,0,0
0,0.29085,0,0,0,0
0,0.51048,0.025465,0.063633,0.013422,0.029056
0,0.19302,0.018054,0,0,0
0,0.11521,0,0,0,0
0.73051,0.29529,0.58922,0.25306,0.1844,0.71432
0,0,0,0,0,0.043528
5.2839,1.4305,2.6137,1.4928,1.1546,4.9988
13.55,3.4034,6.0234,2.421,2.3578,10.328
1.6581,0.60191,1.3512,1.1255,1.7635,1.1012
33.406,37.761,39.504,55.481,41.022,29.227
0,0,0,0,0.055682,0.24108
0,0,0,0,0,0
0.10648,0.20983,0.084318,0.087186,0.11954,0.046445
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0068737,7.797,0.19004,0.16304,0.54357,0.37007
0,0,0,0,0,0
9.4356,6.0971,8.4025,7.8339,7.7468,9.8694
0.78233,0.92107,1.398,3.7559,0.89142,0.70273
0.020873,0.041133,0.061557,0.15382,0,0
0,0,0,0,0,0
64.178,44.929,55.206,53.229,49.163,52.152
0.038627,0.95149,0.035598,0.088955,0.21015,0.2762
2.0648,3.6041,2.9035,2.8278,1.8864,2.5221
5.2895,4.423,6.7118,7.1577,5.9159,5.0013
0.46569,1.2514,0.92077,1.1699,1.2832,0.97938
0,0,0,0,0,0
0.28283,0.13934,0.26065,0.13027,0.10991,0.2974
0.086571,0,0.19148,0.079746,0,0.072826
0.2669,0.10519,0.31484,0.19668,0.41487,0.089809
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.095817,0,0,0,0
13.483,8.5674,16.489,11.381,14.494,10.712
0,0,0.063018,0.039368,0,0.035952
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.02256,0.024419
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.050214,0,0,0,0.010718
0,0.11621,0,0,0,0
16.709,14.928,12.295,13.238,11.837,11.836
2.3143,3.0467,3.0397,3.2199,1.8261,1.5564
0.016135,0.047694,0.059479,0.16349,0.075241,0.027147
0,0.30242,0.028287,0,0,0
0,0,0,0,0,0
4.3657,2.1056,5.5026,2.6026,3.0635,2.2896
0,0,0,0,0,0
0.19404,0,0,0.071496,0,0
0,0,0,0,0,0
5.4324,4.4418,13.659,26.234,4.35,4.0692
0,0,0.092622,0,0,0
0,0,0,0,0,0
0.009184,0.018098,0.054169,0.067679,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.045885,0,0,0,0
0,0,0,0,0,0
36.333,21.233,29.635,35.528,21.195,21.818
15.546,7.6432,10.68,12.254,8.1596,7.1546
0,0,0,0,0,0
0,0,0,0.021523,0,0
0,0,0,0,0,0
0.060971,0,0.044952,0,0,0
0,0,0.033024,0.041261,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.1311,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.070346
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.088203,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.033408,0.010972,0.0082101,0.030774,0.034619,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.022286,0.47332,0.021907,0,0.026943,0.045827
1.1847,2.3519,1.6888,0.7141,1.3344,1.2932
0.01006,0.039647,0.037083,0.0092665,0.023455,0.36389
0,0,0.10793,0,0,0
0.092819,0.27436,0.54746,0.2565,0.14428,0.8589
0,0.12494,0.023373,0,0.049278,0.053337
0,0,0,0,0,0
0,0.73674,0.037203,0.092964,0.12835,0.011577
0.3048,0.83166,0.56468,0.54714,0.63171,0.51282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.013775,0.025768,0,0,0
0,0,0,0,0,0
0,0,0.010037,0.025081,0.010581,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.9875,2.1849,2.4069,2.6668,2.633,2.7204
0,0,0,0,0,0
0.059658,0.014695,0.016494,0.013739,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.04255
0,0,0,0.053107,0,0
0,0,0,0,0,0
0,0,0,0.13156,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.03119,0.061462,0.11498,0.028731,0.096962,0.052475
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0040863,0.03221,0.0060253,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.11263,0.070619,0.15852,0.084885,0.015915,0.017226
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.42536,0.069851,0,0.32652,0.33059,0
2.0156,2.5752,1.1436,1.4065,1.1584,0.64605
0.16777,0,0,0.077269,0.13039,0
9.0317,13.067,7.3825,7.2796,7.928,8.7726
0,0,0,0,0,0
5.1807,4.9001,4.5437,4.0204,5.1553,5.0447
0,0,0,0,0,0
2.4608,1.4799,2.36,1.307,0.96364,1.8215
0,0,0.036673,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.081356,0,0,0,0,0
0,0,0,0,0,0
0.30767,0.76585,0.35816,0.59666,0.65443,0.4904
31.176,29.174,32.606,30.411,29.238,28.327
0,0,0,0,0,0.23424
4.614,5.6744,2.5327,1.8614,3.8739,1.8982
0,0,0.047869,0,0,0
14.379,12.109,11.524,8.3445,12.671,14.497
0,0,0.18103,0,0.19084,0
0,0,0,0,0,0
19.657,22.591,22.197,22.391,25.648,22.144
0,0,0,0,0,0
0,0,0,0,0,0
0.073132,0.048038,0.071891,0.044911,0,0.041014
21.039,18.171,19.175,20.407,22.657,18.636
0,0,0,0,0,0
0.10317,0.63098,0.20459,0.15075,0.17143,0.19154
0,0,0,0,0,0
0,0,0,0,0.26913,0
0,0,0,0,0,0.023209
0,0,0.019834,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.34353,0.4231,0.79148,0.27689,0.40049,0.43348
0,0,0,0,0,0
0.57843,0.64427,0.59333,0.278,0.89911,0.55006
7.1862,7.572,6.7599,9.1113,9.6121,7.9941
0,0,0,0,0,0
0,0,0,0,0,0
0.46822,0.98799,1.1975,1.3003,0.93819,0.8807
0,0,0,0,0,0
0,0,0.031447,0,0,0
0.037747,0.057855,0.024738,0,0.026077,0
0,0,0,0,0,0
0.62471,0.73863,0.65318,0.39759,0.91808,0.7644
0,0.078159,0.11697,0.073071,0.24661,0.06673
0.62846,0.1581,0.15773,0.39415,0.2702,0.49493
0.365,0,0,0,0,0.2047
0,0,0,0,0,0
0.89789,1.516,1.2187,0.55265,0.88181,1.363
0.015014,0,0.0055347,0.034576,0.017503,0.044206
0,0,0,0,0,0
0.34388,0.12321,0.046097,0.23038,0.34015,0.10519
8.6143,7.1267,5.7609,11.425,10.572,13.436
0,0.19617,0,0.1834,0.10316,0.055827
0.63858,2.6528,0.71257,0.19078,0.85847,0.72593
0.092283,2.3829,0.19707,0.15829,0.31162,0.23022
0,0.62619,0,0,0,0.10693
0.11642,1.2045,0,0,0.045242,0.097938
5.5172,4.4804,4.3796,3.7093,4.0081,5.3819
15.968,19.486,13.418,19.653,19.273,15.649
5.4972,4.462,5.24,4.0522,4.3522,6.1197
0.011426,0.011258,0.016847,0.02105,0.03552,0.0096115
0,0,0,0,0,0
0.83845,2.2205,0.72973,0.32024,1.8262,1.5689
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.2122,10.488,1.4565,0.87873,1.807,1.7757
0,0,0,0,0,0
0,0,0,0,0.077749,0
2.3385,3.1028,9.1284,4.532,3.5768,2.8024
0,2.3254,0,0,0.40762,0
0,51.608,0.71935,1.3153,2.2379,0.96092
0,0,0,0,0,0
0,0.006273,0,0,0,0
0.020052,0,0.014784,0,0.015584,0.033737
0,0,0,0,0,0
2.1862,2.5979,2.3064,1.7114,1.5927,2.082
0,0,0,0,0,0
3.8013,5.3962,2.9427,2.8013,4.0048,3.405
0,0,0,0,0,0
10.736,10.935,8.518,6.2532,9.7936,11.678
0.58147,0.70229,0.41487,0.38012,0.67059,1.6095
1.9155,0.5856,1.2435,0.40691,0.42446,0.71618
0,0.54313,0,0,0,0
0,0,0,0,0,0
1.871,6.7521,4.2482,7.1281,2.2581,1.9134
0.15148,0.11481,0.085909,0.36494,0.07245,0.078418
0.30821,0.33128,0.082629,0.20648,0.30487,0.28284
8.049,8.3005,7.8051,5.6366,7.4468,8.8279
0,0.041197,0.061652,0.038515,0.032496,0
0.06778,0.033392,0.1749,0.062436,0.18437,0.11404
2.5116,4.2244,2.6844,2.0916,2.5284,3.3892
0,0,0,0,0,0
0.0089497,0.044091,0.026393,0.032976,0.1252,0.090345
0,0,0,0.081576,0,0
1.4807,0.90555,1.2046,0.7055,1.1905,1.4604
2.3941,3.1715,2.8905,3.0326,3.0396,2.1576
0,0,0,0,0,0
0,0,0,0,0.064991,0
9.2232,8.8359,7.4866,6.4233,8.885,9.0415
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.18611,0.23253,0,0
0,0,0,0,0,0
0.54111,0.12694,1.534,0.047471,0.70091,0.31972
0.34957,0.44776,0.8462,0.075136,0.38489,0.34798
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.18236,0,0,0
0,0,0,0,0,0.046656
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.9434,1.4521,3.669,3.0402,3.9807,2.4708
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.1632,0,0.78211,0.37584,0.50737,0.20594
0,0,0,0,0,0.16893
0.44768,0.33083,1.1002,0.13746,0.40593,0.43937
22.027,13.418,29.889,8.1706,21.09,27.963
0.2695,0.098349,0.19134,0.027584,0.054304,0.11755
0.26815,0.096076,0.14378,0.044911,0.037892,0
0.13505,0,0.47295,0,0,0.53964
0.43003,0.62548,0.73978,0.41499,0.38197,0.77519
0,0,0.034099,0,0,0.038907
0.16732,0.047103,0.24672,0.17615,0.14862,0.28151
13.876,18.983,13.36,47.91,13.174,14.441
6.5916,5.7871,7.2129,3.977,5.3045,8.1628
0,0.17982,0,0,0,0
0.42923,0.68768,1.4871,2.996,0.56956,0.47557
0,0,0.08128,0.025388,0,0
0.0097616,0.067326,0.028787,0.017984,0.1138,0
14.49,10.244,14.066,31.727,12.685,9.2626
0.22546,0.26658,0.13298,0.083074,0.14018,0
0,0,0,0,0,0
0.021352,0.042076,0.031484,0.059005,0.049784,0.035924
0,0,0,0,0,0
0.048061,0,0,0.088543,0,0
0,0,0,0,0,0
0.10826,0.10667,0,0,0.084137,0.045534
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.7495,5.4758,7.335,3.8945,5.7449,4.9103
6.4217,6.2967,5.5578,2.6481,4.139,5.3673
21.048,15.695,17.828,16.787,20.383,17.171
0,0,0,0,0,0.17751
75.149,57.232,67.731,56.704,59.418,66.083
0,0.33266,0,0.31101,0.2624,0.56804
3.2281,2.7418,4.1666,4.6966,3.2083,3.0333
432.54,139.1,662.07,395.15,266.39,142.89
0,0,0,0,0,0
0,0.10275,0.23066,0,0.081051,0.087729
0.02567,0.025293,0.094629,0.018917,0.063843,0.0043189
1.1176,37.524,8.5885,2.164,1.7771,1.0936
2.926,2.3202,7.8691,4.1741,1.7432,1.2785
0,0.034076,0,0,0,0.029093
16.105,10.783,10.153,10.418,13.621,9.5784
1.5563,1.4312,1.2749,0.95572,1.6127,1.1346
0,0,0,0,0,0
8.4376,6.5673,6.3953,5.7632,5.6103,4.9947
4.6316,4.3361,3.3429,3.9783,3.9704,2.8995
0,0,0,0,0,0.051582
0,0,0,0,0,0
0,0.052081,0,0,0,0
0.016581,0,0.012224,0,0,0
3.4942,3.5267,5.3117,3.7251,2.2705,2.3801
0.69554,0.91376,0.59827,1.0144,1.3514,0.70701
0.047959,0,0,0,0.029819,0.032275
0.070707,0,0.67769,0.13027,0,0
0.50019,0.21904,0.95608,0.92151,0.60472,0.56103
55.848,47.859,93.089,92.95,39.55,48.767
25.177,26.084,42.267,39.999,18.281,24.415
0,0,0.079814,0.19944,0.042069,0.045534
0.023652,0.18643,0,0,0,0
0,0,0,0,0,0
0,0,0.1395,0,0,0
0,0,0,0,0,0
0.53288,1.5423,0.56475,0.15339,0.44003,1.1487
1.0071,1.1704,1.0661,0.71359,1.0035,0.69512
0,0.17225,0,0,0.13587,0.073533
0.55782,0.34713,0.54113,0.16227,0.43354,0.39516
1.8982,1.7512,2.4692,1.2028,1.3719,1.4951
1.0714,3.1095,1.5153,1.0049,1.3324,1.6388
1.2254,2.491,1.2363,0.5228,0.802,1.3021
4.2675,4.5223,5.1392,4.8138,4.5057,4.8769
0.30227,0.26473,0.6493,0.39875,0.43504,0.13185
0.024488,0.048256,0.072216,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2.4284,3.2827,3.198,4.5835,3.9513,2.5206
7.0641,10.137,8.7496,16.438,12.906,7.8136
0,0.13789,0,0.042972,0,0
0.50951,1.6052,0.66781,0.47513,0.77731,1.27
2.3627,4.4838,2.8222,2.48,3.5923,2.7124
0.24614,0.51739,0.26616,0.18139,0.61217,0.41413
0.78111,0.92355,0.98496,0.70464,0.87921,0.77944
55.428,36.569,45.361,45.278,42.622,42.172
0.18888,0.97706,0.10444,0.17399,0.1468,0.039723
0.079132,0.31187,0.15558,0,0.246,0.044378
14.529,14.386,13.248,13.383,16.405,14.601
2.4732,2.2609,2.5785,1.3008,1.5473,1.8371
0.08152,0.18742,0.1202,0.10012,0,0.25145
5.5451,4.9071,4.3551,6.4272,6.0234,3.9542
0.202,0.22746,0.1702,0.21266,0.17942,0.33985
0,0,0,0,0,0
0,0,0,0,0,0
1.1886,2.8902,6.3293,4.1151,5.2777,4.407
0.14974,0.21077,0.38902,0.51233,0.64285,0.27592
0,0,0.07412,0,0,0
0,0,0.044351,0,0,0
0,0,0,0,0,0
0.62303,0.96294,0.55841,0.39386,0.72158,0.46245
0,0.090062,0,0,0.03552,0
5.1368,5.3999,4.3977,4.3982,5.0016,4.1019
5.4246,8.2261,3.7976,2.748,3.628,5.3171
0,0,0,0,0,0
0.0049973,0,0.040527,0.064446,0.015535,0.025223
0,0,0,0,0,0
0,0,0,0,0,0
0.023988,0,0,0,0,0
2.7173,3.8355,3.1016,15.227,1.9943,2.1929
0,0,0,0,0,0
0,0,0,0,0,0
0,0.84797,0.097616,0.060982,0,0.11138
1.8948,5.1894,4.4574,3.5741,3.4491,2.7842
0.051027,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0.12588
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.0037766,0.0074422,0.0055687,0.045225,0,0.012708
0.0083987,0,0.012384,0.030946,0,0.01413
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.29607,0.089758,0.16791,0.16783,0.0354,0.076633
12.323,6.2033,5.603,7.5079,10.279,13.261
20.095,5.4738,7.0224,9.8053,10.39,21.977
0.093461,0,0,0,0,0
0.47303,0,0.20925,0.1743,0.44117,1.7509
0.33155,0.043557,0.032592,0,0.17179,0.37188
0.73587,1.5477,0.91135,0.96251,1.3959,1.5109
0.77513,0.35249,0.70335,0.16477,0.37072,0.95301
8.5042,6.4897,7.2863,7.0312,8.5041,7.7075
0.6723,1.4498,0.40526,0.49855,0.4995,0.48374
0.087696,0.086406,0,0.16156,0,0.036886
0,0,0,0,0,0
15.155,2.7828,3.6421,16.629,3.7036,6.3275
38.429,26.01,27.727,26.726,37.834,29.367
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.043063,0,0,0,0
0.81849,0.42076,0.7871,0.88508,0.49784,0.6586
4.6979,4.1957,5.9916,6.0001,4.4623,2.6883
0,0,0,0,0,0
0,0,0,0,0,0
0.090034,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.7613,0.20928,1.1484,3.9131,2.201,5.1816
8.5818,5.6531,6.4303,6.5231,8.3344,7.2209
0.0038608,0.0076081,0,0,0.0030006,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.010022,0,0.32512,0.0092322,0.015579,0
0.16659,0.10688,0.45129,0.24267,0.39744,0.3259
0.71598,0.47618,2.0059,1.1377,1.8085,1.5509
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.037023,0
0,0,0,0,0,0
2.2206,1.8457,2.3611,1.2246,2.8882,1.6774
0,0.029426,0,0,0.0092845,0
8.1114,10.823,7.9923,16.601,9.1745,5.8752
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.28,0,0,0.020079,0
0.2165,11.034,0.46234,0.48138,0.91674,1.0551
0,2.8341,0,0.096938,0.10905,0.17705
10.088,10.658,8.6785,9.572,12.151,10.821
12.518,16.816,9.4215,12.04,14.835,10.517
0.022212,0.021886,0,0,0.10358,0.1308
54.176,44.979,52.727,76.552,68.172,45.476
0,0,0,0,0,0
1.4099,0.53616,1.0212,1.2759,0.7305,0.2913
0,0.079442,0,0,0,0
0.98647,1.4998,1.2354,1.1344,0.94185,1.0524
0.0077593,0.045872,0.011441,0,0.012061,0.026109
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.065024,0,0,0
0,0.018145,0.018103,0.011309,0.0095419,0
0,0,0,0,0,0
35.887,23.822,36.848,43.785,35.123,34.994
16.352,11.587,20.588,27.94,21.361,20.07
13.234,12.273,13.026,17.834,13.89,17.426
0.1121,0.43018,0.22619,0.13044,0.082538,0.13897
0,0,0,0,0,0
0,0,0,0,0,0
0.16331,0.071517,0.14047,0.041788,0.098721,0.03053
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.054113,0,0,0
0,0,0,0,0,0
0,0,0,0,0.031639,0
0,0,0,0,0,0
0.022013,0,0,0.040555,0,0.018518
0,0,0,0,0,0
0.13371,0.52699,0,0,0.20784,0
0.22646,0.68967,0.45534,0.45513,0.16,0.24246
137.43,107.97,109.39,85.605,99.737,97.164
0.15888,0.34788,0.36443,0.097571,0.054882,0.029702
0.025196,0,0.14861,0.13926,0,0
0,0.033902,0,0,0,0
3.3517,6.548,4.8343,3.311,4.1559,4.239
0.32726,0.81688,0.61124,0.52253,0.5087,0.62402
0,0,0,0,0,0
0.059103,0.20382,0.13072,0.081665,0.11484,0
1.2093,1.4173,1.524,0.35333,1.474,1.228
5.6022,7.4549,6.0504,3.9938,6.0167,7.0871
0.50843,0.76709,0.53884,0.32198,0.60507,0.78858
0.062236,0.24528,0.045884,0,0.048369,0.20942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
19.828,27.971,22.704,18.451,19.348,21.741
0.013292,0.026194,0,0,0,0
0.060224,0,0.1776,0,0,0
0,0.028616,0,0,0,0
0,0.019071,0,0.21395,0,0.016282
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.0256,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.027467,0,0.05791,0
0,0,0,0,0,0
16.443,15.545,29.669,11.583,21.014,24.733
0.30947,0.27646,0.51108,0.33448,0.28221,0.2638
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0.15818,0.2455,0.078433,0.15731,0.054395,0.084782
0,0.076365,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1.6915,1.7542,2.8832,7.0972,2.1034,1.7921
0,0,0,0.20478,0.17278,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0.25346,0,0,0,0
0,0.14232,0.053245,0,0,0
0,0,0,0,0,0
0,0.059671,0,0,0,0
0.020913,2.873,0.070483,0.50086,0.75926,0.41719
0.11,0.041687,0.049909,0.33517,0.065765,0.099657
0,0,0,0,0,0
0,0,0,0,0,0
0,0.075606,0,0,0,0
2.0938,1.5436,2.2102,2.8212,1.007,2.4178
1.156,1.1668,0.33259,0.83109,0.39443,0.18974
1.5894,2.3319,1.1788,1.3443,1.8443,1.1315
0.19728,0.7613,0.27877,0.33316,0.45996,0.37339
0.1986,0.78274,0.097616,0.30491,0.61742,0.27845
13.143,12.751,10.887,16.224,13.564,11.7
0,0,0,0,0.093299,0
8.9613,9.9765,9.1607,12.651,9.606,5.9459
1.6118,2.5744,2.4017,3.2507,2.479,1.4272
0,0.25688,0.019222,0.072048,0.040526,0.021932
3.7218,6.2215,4.9992,7.8835,5.9455,7.6124
0.13711,0.090062,0.80868,0.084198,0.03552,0.19223
0.68978,1.252,1.2045,1.3042,0.90289,0.9162
0,0,0.01654,0,0,0.094359
0,0,0,0,0,0
0.030425,0.013323,0.049847,0,0.031528,0.02275
0,0,0,0,0,0
0,0,0,0,0,0
0.017947,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
4.6015,6.0361,3.8467,4.0707,4.2156,4.5165
11.006,12.045,9.5601,13.697,11.485,10.501
3.7777,5.2615,5.2293,4.6281,4.899,3.5076
0,0,0,0,0,0
2.3634,2.994,1.5765,2.6954,2.5366,2.2722
0,0,0,0,0.058638,0
0,0.24872,0.062036,0.23253,0.45777,0.35392
9.7014,7.9771,9.6738,8.3578,4.014,6.1061
0,0,0.034875,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3.8348,2.581,3.0013,1.4972,2.7428,2.0322
0,0,0,0,0,0.020656
2.1566,1.3237,1.0473,0.78751,0.74937,0.52992
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0.088637,0.036915,0,0
3.5261,3.8078,3.7158,2.8416,3.3051,3.4718
5.308,6.4299,5.3809,6.0654,6.7559,5.4473
0.57804,0.62132,0.73611,0.43565,0.77598,0.70729
0.6106,0.42468,0.52962,0.4632,0.11166,0.12086
0,0,0,0,0,0
0.86383,0.57068,0.70763,1.0823,1.425,0.44268
0,0,0,0,0,0.12332
0,0,0,0,0,0
0.062093,0,0,0.057197,0,0
0.148,0.29165,0.16367,0.13633,0.11503,0
0.12496,0.76515,0.28956,0.48512,0.18731,0.18021
16.207,20.972,18.859,11.022,15.101,17.203
4.5345,4.5232,5.5387,1.6925,3.2971,4.0036
0,0,0.19717,0,0,0
1.2156,1.3126,1.1541,1.2272,1.8637,1.3028
6.4402,6.748,7.4233,6.7736,8.9273,6.0443
1.4345,1.1106,0.90654,2.0765,1.7679,1.155
0.92994,1.4682,0.93549,2.139,1.6741,0.9001
0,0,0,0,0,0.066633
0.4262,1.9422,0.039278,0.24537,0.49686,0.40334
8.4754,10.997,9.096,7.8294,9.1689,9.4521
0,0,0,0,0,0
12.84,26.022,13.966,13.453,15.099,18.904
1.2073,2.5451,1.242,1.8104,2.0076,1.4172
0.072091,0,0,0,0,0.08086
0,0,0,0,0,0
0.060697,0,0,0,0,0
0,0,0,0,0,0
0.055123,0.054313,0,0,0,0
5.1974,4.9442,4.2328,4.9618,5.4484,4.5132
0,0,0,0,0,0
0,0,0,0,0,0
0.90382,0.82203,0.10252,0.28819,1.1347,0.8188
0.33243,0,0.040849,0.25519,0.23684,0
0.34184,0.82007,0.36525,1.7524,0.85478,0.18337
0,0.052285,0,0,0.24745,0.31248
0.1515,0.028433,0.074464,0.053164,0.14578,0.084964
0.77449,0.031796,0.88029,0.23781,0.27588,0.08144
0.15523,0,0,0,0,0
