0,1,2,3,4,5,6,7,8,9,10
0.046859,0,0,0,0.038492,0,0,0,0,0,0
3.334,4.1024,3.0587,2.3158,3.1808,5.1512,3.8225,1.8042,3.0061,5.1897,3.1136
2.8645,3.0247,2.5879,3.5548,3.1736,3.276,3.6341,3.3232,2.4199,4.6425,2.9803
0.28057,0,0,0.78989,0.23047,0,0,0,0,0.69115,0
0.79352,0.87051,1.7689,1.1702,0.27936,2.3886,3.5689,1.0251,1.0863,3.0718,1.7164
30.998,39.233,40.052,39.3,26.056,40.619,48.147,30.782,26.57,43.956,35.51
2.2047,1.3669,2.0551,1.4616,1.368,1.3852,1.7689,1.1828,1.5312,3.5128,1.7525
0.6428,0.33178,0.85507,0.5439,0.31162,0.34693,0.58057,0.38117,0.28274,1.1681,0.66481
0.27995,0.62245,0.73826,0.89815,0.4225,1.0074,0.87967,0.52105,0.33066,0.88612,0.44087
0,0,0,0,0,0,0,0,0,0,0
8.953,23.267,20.438,9.8001,25.014,20.152,31.526,14.039,23.003,12.417,15.39
0,0,0,0,0,0,0,0,0,0,0
0,0.17032,0,0,0,0.17525,0.23275,0,0,0.27318,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.22028,0,0,0,0,0,0,0,0
0,0,0,0.090016,0,0,0,0,0,0,0
8.9809,9.2932,8.9202,9.4866,5.7517,10.245,10.995,6.6961,6.6492,11.118,7.9052
0.16238,2.0971,1.5741,0.49871,0.066693,2.0509,2.1107,0.080094,0.063655,1.2182,0.22351
0.080019,0.15362,0.083244,0.11264,0.032866,0.10538,0.15745,0,0,0.09856,0
3.043,1.3626,3.226,2.4122,1.2192,6.3988,1.762,3.839,4.8149,2.8698,2.6364
0,0,0,0,0.033584,0,0,0,0,0,0
0,0.032475,0,0,0,0,0.027738,0,0,0,0.017787
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.025703,0.051206,0,0,0,0
36.435,16.982,29.076,12.906,63.715,11.972,12.483,48.544,38.781,13.481,45.009
0,0.018371,0,0.011225,0.0049128,0,0.015691,0.03245,0.011462,0.014733,0.030185
0,0,0,0,0,0,0,0,0,0,0
2.3339,1.5635,2.1109,2.0992,3.9651,1.9791,1.399,4.0394,6.7491,1.3989,2.9128
1.192,0.25791,1.7371,0.95442,0.2176,0.59803,0.15513,2.4596,1.0108,0.16314,0.52921
2.9992,2.267,4.0052,1.6483,6.2543,2.0601,1.008,5.7648,8.577,1.5598,4.1191
0,0.041433,0,0,0,0,0,0,0,0.066457,0
0,0,0.031092,0,0,0.11808,0,0,0,0.073625,0
0,0,0,0.040429,0,0.11347,0,0,0,0,0
0,0,0.1076,0,0,0,0,0.093536,0,0.1274,0
0,0,0,0,0,0,0,0,0,0,0.057739
0,0.029189,0,0.035671,0.031224,0,0.099724,0.12031,0,0,0.031974
0.46803,0.65632,0.97379,0.592,0.20895,0.96475,1.1345,0.10121,0.234,1.1279,0.18829
7.8028,8.8884,7.9015,8.8107,5.9349,11.31,9.808,5.7293,5.5102,10.104,7.1121
0.3317,0.50944,0,0.41505,0.18165,0,0.14504,0.29996,0.2119,0.68094,0.37203
2.2223,1.6054,1.7896,1.2822,1.5821,2.0269,1.5116,2.0989,1.3408,1.3078,1.7517
23.578,23.174,24.067,27.812,22.311,32.753,23.871,17.915,17.084,27.009,20.703
16.614,13.467,18.864,15.234,19.079,11.167,11.896,22.597,15.851,14.776,17.854
0,0,0,0,0.051358,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.4695,0.52499,0.74548,0.47152,0.23681,0.56406,0.63749,0.44691,0.61565,0.41596,0.66515
2.1539,2.0328,3.5496,2.6259,1.8851,3.4463,1.756,1.8932,2.2376,3.7316,3.1326
5.9306,5.8295,6.2456,7.3381,5.1341,8.9517,6.4512,3.9439,5.5082,9.5412,5.4953
15.835,18.625,14.498,22.42,13.633,24.381,24.873,15.667,17.128,21.032,16.353
15.145,17.62,14.633,16.629,13.937,17.84,21.128,16.52,14.005,16.405,15.22
2.1255,2.4483,1.99,3.2314,2.4444,1.6795,2.3979,2.5756,2.2812,2.6704,2.7177
15.829,20.909,16.915,24.076,20.832,21.113,20.969,19.132,20.683,23.296,18.156
1.4391,4.1805,4.3172,5.5381,1.4112,7.8598,5.4731,2.0781,1.2507,6.197,2.0176
0.015279,0,0.09537,0,0.025102,0.040243,0.020043,0,0,0,0
0.0078728,0,0.02457,0.0073882,0,0,0,0.021358,0.030176,0.009697,0.02649
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.14594,0.089655,0,0.082173,0,0.34594,0.22973,0.026394,0.055938,0.2157,0.073656
0,0,0,0,0,0,0,0,0,0,0
0.26742,0.27618,0.19186,0.225,0.037875,0.57077,0.45967,0.075051,0.079529,0.34075,0.26374
29.927,30.077,29.998,35.292,25.154,44.041,34.433,21.43,20.619,33.852,30.216
0,0,0,0,0,0,0,0,0.063823,0,0
46.171,105.53,89.313,132.85,48.399,266.56,162.46,58.076,42.403,160.72,61.076
0.12028,0.27196,0.18074,0.16304,0.032934,1.056,0.30679,0.084597,0.019209,0.17284,0.044967
0,0,0,0,0,0.040053,0,0,0,0,0
0.075467,0.28977,0.24207,0.41903,0.020664,1.2092,0.47849,0.1763,0.16874,0.38731,0.042321
9.9921,11.668,10.178,11.566,6.9869,10.342,12.585,9.7526,9.0444,12.859,9.2345
0,0,0,0,0,0.09919,0,0,0,0.092772,0
0.79232,1.834,1.7427,2.9105,1.3203,3.5775,2.0342,1.044,0.39047,4.043,1.7709
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.080513,0.10305,0.089962,0.083953,0.083284,0.11781,0.097793,0.094381,0.097154,0.069785,0.14047
0.08737,0.19457,0.19996,0.10659,0.11483,0.17259,0.14899,0.071108,0.18419,0.096853,0.24988
5.3038,5.4306,6.7171,5.9873,4.6094,10.427,7.7642,3.6841,4.0512,9.8465,7.3065
3.7841,2.5467,1.9563,2.1298,1.9138,2.7265,2.6308,1.3822,2.4899,2.2078,2.2364
0,0,0,0,0,0,0,0,0,0,0
0,0,0.027864,0.050271,0.022002,0.070546,0,0,0.025666,0.13196,0
0.42108,0.61765,1.5061,0.80365,1.0183,0.44862,0.43445,1.0525,1.0836,0.87414,1.7193
5.4316,3.895,7.0631,1.9864,41.731,1.1571,0.62868,26.654,23.269,2.1645,18.981
4.8179,4.6394,6.8021,1.7224,48.685,1.1582,1.1035,33.506,25.795,1.6484,22.965
2.6437,3.3079,4.7832,1.9021,7.6412,2.1435,1.683,8.0228,8.7002,1.0918,11.47
0.56744,0.8957,1.9349,1.6567,0.51791,3.9439,1.9436,0.7697,0.51354,2.8345,0.47732
20.127,16.816,18.139,17.197,14.303,19.526,19.735,14.127,11.475,19.311,17.778
0,0,0,0,0,0.10335,0,0,0,0,0
0,0.51298,0.74127,0.12538,0.073165,0.41054,0.46736,0.32218,0.08535,0.49368,1.0115
0.11545,0.015286,0.13253,0.03736,0.026162,0.13631,0.073112,0.1512,0.13734,0.16182,0.1507
0,0.036017,0.021686,0.068468,0.081336,1.3451,0.66994,0.27333,0.11486,0.23108,0.065755
0,0,0,0,0,0,0,0,0,0,0
0.83195,2.3159,2.7407,3.6597,0.62645,16.914,4.4563,0.79935,8.6531,17.207,0.37907
0,0.066549,0,0,0,0,0,0,0,0,0
10.987,19.499,17.819,24.57,16.695,22.008,26.777,10.803,14.186,26.914,16.044
28.692,24.508,27.358,26.354,20.309,25.771,29.306,20.8,15.231,25.862,23.87
0,0,0,0,0,0,0,0,0,0,0.1851
21.762,54.671,41.213,36.654,22.551,51.854,44.231,14.383,14.323,45.995,40.424
5.6531,7.5705,8.6966,11.116,10.471,9.8306,11.062,8.336,8.3244,11.426,10.557
8.3308,17.913,13.014,19.655,11.656,21.38,19.764,17.646,11.471,17.547,12.548
5.2566,9.9059,8.253,11.682,5.3512,11.976,11.972,9.8278,6.3659,8.4606,7.5956
1.5639,2.2328,3.4143,3.7518,2.9131,4.9023,4.3197,4.0734,2.5012,5.4668,3.6594
0.87854,1.8644,2.0539,2.6684,1.9865,3.8939,3.2839,2.7336,1.8105,3.8048,2.4872
0.513,0.71837,0.73459,1.8124,0.58005,1.5419,1.5676,0.78591,0.3817,3.0032,0.39599
3.4603,5.1637,5.8229,7.5698,2.781,5.1297,7.6246,3.1376,1.9447,10.678,2.9186
1.576,2.9316,3.0651,4.4185,0.9247,3.545,4.7638,1.3455,0.97551,6.4142,1.1363
0.58553,2.1283,0.9746,2.5643,0.35272,2.5189,2.8163,0.52949,0.29924,2.7406,0.55821
0.55814,0.6123,0.74653,1.0476,0.62223,0.26251,0.57527,0.43262,0.30562,1.1294,0.53657
0.034602,0.25686,0.095991,0.32472,0,0.41012,0.18156,0,0.022105,0.38358,0.077618
8.6599,2.6335,8.9231,3.0493,3.6247,3.0834,4.9712,3.2709,3.9335,3.9653,4.848
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.071622,0
4.0551,15.827,10.077,20.705,2.0722,24.89,26.554,3.3675,2.9196,22.261,4.4002
1.3752,7.8826,4.7517,10.186,0.76655,11.319,12.757,1.8654,0.61183,8.6507,2.1896
0,0,0,0,0,0,0,0,0,0,0
8.5455,9.0218,9.4874,10.266,4.9967,11.886,13.275,7.9706,5.952,9.6001,7.3494
0.14594,0.067241,0.30364,0.13696,0.023976,0.34594,0.49774,0.26394,0.083907,0.2876,0.14731
0,0.059435,0,0,0,0.20385,0.20306,0,0,0.095331,0
0.49278,2.1468,0.91684,1.8498,0.53324,0,4.5623,0.13283,0.35416,1.284,0.43046
0,0.042349,0,0.07763,0.045301,0.072626,0.072342,0,0,0.37359,0
0,0.058827,0,0,0,0,0,0,0,0,0
0.019845,0,0.10323,0.09312,0.016302,0.15681,0.078099,0.12562,0.019017,0.21999,0.066775
0,0,0.03075,0,0,0,0.038775,0,0,0,0.0082882
0,0.087051,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.016276,0.17639,0.03978,0.01741,0.58615,0.19462,0.21083,0.22341,0.49601,0.071315
0,0,0.015863,0,0,0.060242,0,0,0,0.11269,0
0,0,0.15884,0,0.041809,0,0.13353,0.092051,0,0.062689,0.17125
1.3861,1.6822,2.8574,1.7405,1.5861,5.0039,2.2589,2.3818,2.0775,3.6092,2.802
0.59966,0.6479,0.81242,0.74597,0.50977,1.4784,0.79577,0.6999,0.6548,1.1337,0.78596
0,0,0.095306,0,0,0,0.24035,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.013864,0,0.05769,0,0.011388,0.018257,0,0.050148,0,0.017076,0
0.041127,0,0,0,0,0,0,0,0,0,0.017298
3.1827,0.88475,7.1319,0.45835,22.464,0.29215,0.3356,6.3095,7.1283,0.54649,4.5177
0,0,0,0,0,0,0,0,0,0,0
0,0,0.052472,0,0,0,0.13233,0,0,0,0
11.636,13.018,14.862,17.01,8.9009,13.842,17.874,13.797,12.666,20.861,12.694
0.73833,1.8143,0.92171,2.4251,0.78845,0.5834,3.1962,1.135,0.4245,1.6369,1.739
0,0,0,0,0,0,0,0,0,0,0
1.1039,1.1126,5.1437,2.4603,1.6246,6.5114,0.96536,6.2181,6.2585,5.8068,4.9523
0,0,0,0,0,0,0,0,0,0,0
0,0,0.5517,0.029276,0,1.9103,0,0.84631,1.1509,0.76848,0.47234
0.08502,0.13058,1.791,0.15957,0.03492,5.2344,0.47399,1.2878,1.8535,3.0631,1.1264
0.066603,0,0.24251,0.25001,0.32827,0.17542,0.087369,0.15057,0,0.16407,0.11205
0.79457,0.52759,0.68987,1.8333,0.47112,0.71596,0.71316,1.0859,0.47516,1.9942,0.68346
0.19164,0.21725,0.60285,0.42821,0.15743,0.73912,0.51477,0.62307,0.54656,0.84866,0.42989
0,0,0,0,0,0,0,0,0,0,0
2.1972,1.2069,1.6508,1.9761,1.0905,2.0094,2.562,1.3246,0.9504,2.1613,1.6301
0,0,0,0.044816,0,0.062891,0,0.12956,0,0.47057,0.080343
0.26427,0.19392,0.44598,0.30863,0.10131,0.51817,0.24652,0.48858,0.42206,0.59314,0.33592
0.44534,0.1026,0.44013,0.77317,0.16462,0.1173,0.73024,0.54368,0.29873,0.71309,0.22477
0,0,0,0,0,0,0,0,0,0,0
0.010282,0.047374,0.010696,0.019298,0.016892,0.094783,0.026975,0.018596,0.029558,0.10131,0.051893
9.0508,7.7949,8.4701,8.9048,6.9294,11.428,11.42,5.913,6.8017,10.643,8.225
21.909,24.06,22.752,27.318,22.717,22.245,27.132,21.44,24.077,20.381,17.56
0.21937,0.53003,0.25604,0.28621,0.3604,0.22548,0.47727,0.12096,0.18458,0.34269,0.22954
0.060974,0.02081,0.091623,0.22253,0.0055652,0,0.035549,0.012253,0.025968,0.016689,0.022796
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.053326,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.16109,0,0,0
7.5871,4.3697,5.0427,3.0656,4.6311,5.1346,4.5616,3.8593,3.8371,4.8673,4.9196
0,0,0,0,0,0,0,0,0,0,0
0.20554,0.015784,0.042765,0.038578,0,0,0,0.037174,0.039392,0,0.069159
4.7239,4.2357,4.5639,3.579,8.0151,2.9607,4.2625,6.3213,4.8755,5.5942,6.5998
1.5709,1.2299,1.706,1.3592,1.7814,1.7055,1.4878,2.1136,1.2777,1.3875,1.5922
0,0.11765,0,0,0,0.10088,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.0978
8.7411,8.2317,9.54,7.0492,6.3509,8.7025,8.7407,8.4637,7.9516,7.3229,9.3608
1.9951,0.38303,1.0378,0.46808,1.2292,1.6422,1.6357,1.1276,1.6729,1.2287,0.83913
0,0.25758,0.058157,0.18362,0.045922,0.22086,0.11,0.050554,0.10714,0,0.070537
0,0,0,0,0,0,0,0.20247,0.053636,0,0
1.6342,1.844,2.1511,1.5649,0.98626,1.5372,0.78749,1.4175,1.5021,1.5199,2.076
0.21951,0.13696,0.28545,0.16738,0.36064,0.34329,0,0.62033,0.34182,0.050696,0.12695
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.34922,0.024379,0.16513,0.14897,0.33902,0.16723,0.041646,0.43063,0.30422,0.23462,0.34717
11.718,3.1124,5.4687,2.724,10.109,2.3076,1.2283,8.6608,7.0113,1.2686,7.2799
0.63624,0.81732,1.1358,0.95459,0.55168,1.8413,1.2622,0.97313,1.0764,1.8527,0.88539
0.21876,0.1344,0.36413,0.32848,0.14376,0.57619,0.057394,0.23739,0.33541,0.48502,0.22082
1.4135,1.1842,1.2366,1.829,0.62456,1.8474,2.2757,1.2202,0.79014,1.7938,0.90079
21.806,27.053,26.202,25.887,24.781,29.434,32.066,32.642,20.694,24.856,27.105
0,0,0,0,0,0,0,0,0,0,0
9.2889,10.63,10.791,11.397,10.08,11.614,12.778,11.57,8.347,11.196,11.538
29.963,28.383,26.115,23.765,24.944,26.083,26.258,32.599,26.777,25.394,28.157
46.656,47.383,45.213,41.181,37.221,46.276,48.852,50.857,41.728,38.104,45.893
8.9099,6.7092,10.824,9.7346,12.773,7.7903,7.182,11.348,6.4675,9.5211,9.6476
0.23562,0.99182,0.56287,0.66336,0,0.43672,1.099,0.039458,0.03345,0.93515,0.058726
4.5309,10.105,7.3533,16.129,3.2062,14.29,17.241,4.225,5.2592,14.306,5.2593
24.777,20.185,22.099,22.774,30.104,21.895,15.183,25.334,24.629,19.373,27.48
0.1814,0.14859,0.33968,0.20428,0.28809,0.52556,0.28555,0.32808,0.17383,0.13406,0.15259
8.8289,15.622,17.227,22.731,8.8568,23.665,22.345,10.891,14.192,24.973,13.576
0.2978,5.9331,3.0005,7.0074,0.38053,7.8146,12.255,0.51865,0.26423,5.8077,0.76079
0,0.042246,0,0.051627,0,0,0,0.049748,0,0,0
0,0.058887,0.095729,0.057571,0.012598,0.080789,0.12071,0.027738,0.014696,0.15112,0
0.86408,0.28553,0.59927,0.41282,0.49901,0.77242,0.30913,0.60143,0.51186,0.20641,0.71804
9.7513,11.675,11.48,12.86,8.0457,11.892,13.738,11.381,11.072,13.548,11.297
0.94002,0.41541,0.7565,0.79062,0.35695,0.63065,0.48859,0.47315,0.78181,0.72092,0.62662
2.412,1.5435,2.4395,2.3264,2.7519,0.52941,0.43945,2.363,2.3755,1.8981,2.818
5.9438,5.2283,5.258,6.3113,4.4865,7.3459,8.0915,3.2325,2.8359,7.2392,5.1327
23.343,33.903,33.949,43.666,23.055,45.957,60.064,26.333,21.583,53.513,27.746
4.7701,4.2518,4.7852,5.4758,3.6735,7.4598,7.4307,2.8116,3.1834,6.1902,4.4425
0.14776,2.7233,2.275,7.9596,0.36414,5.4875,21.07,0.45432,0.42478,7.6259,0.82035
37.657,51.489,47.476,72.028,34.827,72.752,88.341,39.439,39.73,83.085,42.009
12.808,17.334,14.203,24.039,12.951,26.553,30.22,13.723,14.015,27.646,14.294
10.788,7.9723,12.354,9.7154,30.706,10.082,5.2686,18.802,12.213,6.3936,14.612
0,0,0,0,0,0,0,0,0,0,0
0.25254,0.21744,0.44582,0.41653,0.41489,0.43335,0.60232,0.19377,0.14666,0.69751,0.33474
57.525,58.357,65.841,61.499,80.588,47.411,59.362,81.896,53.167,49.995,85.246
25.835,22.623,24.444,27.646,33.13,17.089,21.009,30.446,25.877,19.295,34.319
19.195,18.319,17.389,19.713,21.155,21.19,19.848,22.119,19.975,18.431,23.884
0,0,0,0,0,0,0,0,0,0,0
9.7563,5.6358,6.6228,5.6406,8.1813,5.8219,7.3132,5.4485,5.6901,6.8847,6.8268
0.36131,5.6033,2.7594,4.871,0.25336,3.0754,3.5952,0.42236,0.23645,4.841,0.61527
0,0,0,0,0,0,0,0,0,0,0
0,0,0.033988,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.077292,0.059833,0.053975,0,0.13255,0.037724,0,0,0.01771,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.069726,0.037783,0.068167,0.014917,0.071745,0.28586,0,0,0.15657,0.015276
5.6373,2.6651,4.9264,3.7683,3.1973,3.4087,7.897,2.4286,4.3016,5.1696,4.1963
1.2877,2.1042,2.6792,2.8244,1.4022,2.248,3.457,0.82597,1.3344,3.3013,1.121
2.1152,8.8194,6.4632,12.217,1.4957,10.915,14.755,1.968,1.7275,12.2,2.018
0.363,0.73405,0.61679,1.7714,0.25843,4.2545,1.6984,0.16413,0.23189,2.5485,0.22392
0.15937,1.2647,1.0501,1.371,0.2182,1.2593,3.2057,0.16814,0.20363,1.6686,0.22344
2.9024,2.5946,2.4,4.7351,0.92922,4.4691,5.8379,1.5209,1.1553,5.4082,1.1894
0.068274,0.10486,0.035513,0.056063,0,0.16859,0.089562,0.03087,0.008178,0.073583,0
0.97875,2.3561,1.4873,5.4078,0.41555,11.195,5.9723,0.5768,0.18969,9.2921,0.89731
0.7933,2.2047,1.9977,4.2187,0.46547,11.649,5.2775,0.67183,0.52489,8.0883,0.84737
2.5399,8.9696,4.0094,10.338,1.116,13.574,11.274,1.8695,1.5565,11.459,1.9998
0.2338,2.1953,0.88446,2.6828,0.1746,4.5626,0.96193,0.4613,0.22404,2.8929,0.26819
0.13276,0.45241,0.17264,0.72419,0.027265,0.7977,0.65309,0.090043,0.15903,0.5519,0.11168
0,0.077292,0.034903,0.15743,0.05512,0.2651,0.17604,0.03034,0,0.24795,0
0,0,0,0,0,0,0,0,0,0,0
0.028127,0.53998,0.4828,0.6071,0.04621,1.3335,0.42431,0.05087,0,1.022,0.02366
0,0.52992,0.41561,0.2045,0.059669,0.4783,0.57172,0,0.069606,1.1631,0.061102
0,0,0,0,0,0,0,0,0,0,0
0,0.059538,0.040328,0,0.063688,0,0,0,0,0.095496,0.032609
0.022741,0.30561,0.48498,0.68292,0.037361,0.65886,0.44747,0.041129,0.087166,0.79829,0
0,0,0,0.091581,0,0.12852,0,0,0.093514,0.1202,0
0,5.7604,6.0356,11.384,0,54.024,22.14,0.31797,4.268,16.963,0.83804
0,0.4576,0.10332,1.9572,0,2.2234,1.0422,0,0.28551,1.1009,0.16708
0.077688,1.9787,1.5558,2.9223,0.074453,3.5211,7.0657,0.11709,1.9666,5.5499,0.15248
0,0.064798,0.043891,0.95024,0.069314,0.44449,0.38741,0,0,2.4944,0
0.14989,0.066836,0.085512,0.60804,0.031775,0.15919,0.10783,0.13992,0.074134,0.13698,0.065077
0,0,0,0,0,0,0,0,0,0,0
33.141,31.514,32.09,37.129,23.842,30.03,34.141,39.058,25.394,28.331,31.047
1.6765,2.5941,2.3688,2.3013,1.4799,2.6362,2.7901,2.2854,2.1101,3.4827,2.147
0,0,0,0,0,0,0,0,0,0,0
0,0.088391,0,0,0.1891,0,0,0,0,0,0
41.547,25.102,28.091,27.199,32.292,27.091,25.141,16.773,30.671,27.121,28.428
0.14914,0,0.077574,0,0.061255,0.098202,0,0,0,0,0
28.233,24.657,22.57,25.257,20.34,28.958,27.563,23.134,20.853,27.949,22.988
20.364,11.938,16.288,14.373,20.105,15.026,12.82,15.084,14.154,13.182,18.106
20.958,13.382,15.857,15.787,22.522,17.931,12.375,15.044,15.274,14.138,18.333
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.031348,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0046627,0,0,0.013035,0.004493,0.0023805,0,0.0062691
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.022133,0.019966,0,0.028018,0,0,0,0,0
0,0,0,0,0,0.12632,0,0,0,0,0
0,0,0,0,0,0,0,0,0.031817,0,0
0.40338,0.69697,0.73437,0.74358,0.29585,0.85375,1.0583,0.32569,0.42796,0.94046,0.48474
2.4871,3.3611,6.4304,4.7825,1.302,6.4705,5.9015,2.7453,1.9978,6.0368,2.8921
0.056704,0.29029,0.38343,0.29267,0.17079,0.37337,0.35952,0.21366,0.11773,0.26773,0.087447
0,0,0,0,0,0.02303,0.06882,0,0.016757,0,0
4.0791,4.9449,6.2211,4.2012,8.2484,3.7941,4.7822,9.9178,8.383,4.3923,6.7848
0,0,0,0,0,0,0,0,0,0,0
0.21089,0.046272,0.18805,0.11309,0.24749,0.23806,0.11856,0.68112,0.51966,0.14843,0.20274
0.23503,0.13536,0.42788,0.11028,0.2896,0.15476,0.15415,0.53134,0.45043,0.21712,0.3954
0.27484,0.21106,0.19061,0.17195,0.30102,0,0,0.33138,0.17558,0,0.15413
0,0,0,0,0,0,0,0,0,0,0.050754
56.207,40.914,46.261,44.564,52.57,43.396,40.519,35.287,41.22,41.817,53.058
39.46,30.481,32.224,31.519,42.217,28.423,28.618,27.316,33.591,31.235,40.467
0,0,0,0,0,0,0,0,0,0,0
8.0222,7.5741,7.3441,6.942,5.4938,7.6955,8.9726,6.9643,5.8262,7.6968,6.6345
0,0,0,0,0,0,0,0,0,0,0
22.494,2.0725,6.8193,4.3599,4.6072,4.1097,6.9955,5.3458,2.9801,1.4256,3.6942
3.1067,0.14116,1.0327,0.58654,0.75502,0.50838,1.2057,0.73143,0.31707,0.31699,0.5876
0,0.029872,0.040468,0,0.12782,0,0,0,0,0,0.032722
0,0,0,0,0,0,0,0,0,0,0
5.5534,5.5635,8.3565,5.1463,19.992,2.5938,2.2392,13.836,5.7878,4.8614,16.62
16.998,12.885,16.526,12.302,36.959,12.084,15.918,42.307,52.302,14.452,23.633
11.869,10.545,9.5811,12.052,8.8321,13.969,13.29,5.961,8.1809,11.344,9.2966
2.6544,2.548,6.2943,3.0771,4.8098,3.4442,2.6115,5.3302,4.9375,4.1349,8.0448
9.5218,8.4773,19.452,11.001,15.986,12.151,8.5755,16.343,13.404,13.287,21.675
16.472,12.189,16.819,12.537,18.742,12.842,15.697,17.972,17.059,13.358,18.853
0.06864,0.05271,0,0.064415,0,0,0,0.12414,0,0,0
0.37768,0.58006,0.16839,0.45571,0,0.21316,0.28311,0.14637,0.20681,0.73102,0.68079
0.067538,0.20746,0.28104,0.10564,0.11096,0.23718,0.088596,0.12215,0.064719,0.083188,0.056812
0.38478,0.23802,0.43364,0.42127,0.14926,0.40819,0.37856,0.21264,0.34823,0.75039,0.26073
0,0.037965,0.025716,0.023198,0,0.032554,0.081067,0,0.023687,0.091341,0
0,0,0,0.053326,0,0,0.07454,0,0.054451,0,0
0.064313,0,0.066905,0,0,0,0,0,0,0.079215,0
0,0,0,0.41301,0,0,0,0,0,0,0
0.057849,0.32365,0.20633,0.34124,0.027154,0.1306,0.56372,0.014946,0.023757,0.44787,0.027806
0.016534,1.0412,0.18921,1.0086,0.040746,1.3718,1.1278,0.029904,0.047532,1.1506,0.08345
0,0,0,0,0,0,0,0,0,0,0
0.070889,0.31982,0.18437,0.72347,0.12374,0.56013,0.47658,0.048079,0.093403,0.58937,0.23852
11.041,53.742,30.329,43.806,13.737,72.699,53.106,11.749,14.639,49.34,25.232
15.336,14.144,19.477,14.708,18.286,15.594,14.522,21.455,19.948,12.339,26.011
0,0.12025,0.054302,0,0.17151,0.068741,0.068473,0.094406,0.20008,0.25717,0.21954
0.94228,0.95937,0.82606,0.57627,1.9568,1.9241,0.52776,2.068,0.96381,1.3953,0.80153
14.77,13.351,18.304,18.496,10.994,17.563,17.783,13.531,11.637,19.23,13.084
1.9184,1.3259,1.9458,2.0704,0.78793,1.3895,1.8245,1.2144,1.057,1.654,1.3717
0.53343,0.3151,0.85374,0.077015,1.146,0.27019,0.10765,0.74213,0.82573,0.25271,0.86291
0.32529,0.096077,0.40348,0.10567,0.69886,0,0.16412,0.55438,0.19182,0.1541,0.45254
23.241,11.173,21.427,6.8226,37.475,3.2455,2.1759,29.134,38.52,6.8998,30.394
1.656,0.44283,0.75372,0.26364,1.3482,0.11683,0.058188,0.97609,1.8844,0.50994,1.505
139.58,152.26,96.515,142.28,148.08,381.16,66.629,162.38,148.32,173.64,157.56
0.053505,0.041087,0.027831,0.12553,0.087903,0.070462,0,0.12096,0.12818,0.032951,0.045007
0,0,0,0,0.13361,0.21419,0,0,0,0,0
0.27372,0,0,0,0,0,0,0,0,0,0
0.078755,0,0,0,0.064694,0,0,0,0,0,0
0,0,0,0,0,0.27118,0,0,0,0,0
0.1521,0.87877,1.2131,0.99235,0.029748,0.97289,2.8313,0.091695,0.13187,0.92778,0.17059
1.646,0.73541,2.3661,2.4996,0.34417,1.3794,1.1385,1.0825,0.2581,2.2485,1.9887
6.7721,9.197,8.1446,11.503,12.044,10.574,8.8639,6.423,7.0462,12.469,11.208
9.8113,11.458,8.3184,11.736,11.101,15.195,10.909,6.4283,7.1337,12.459,9.6051
0.05232,0.1808,0.16329,0.073649,0.10745,0.34451,0.34316,0.30753,0.12534,0.41888,0.28607
17.635,8.9186,10.714,8.5783,10.74,11.557,9.3354,8.502,7.6994,8.9454,10.919
0,0,0,0,0,0,0,0,0,0,0
9.6687,3.8812,6.2049,4.2422,5.4668,5.705,4.4062,4.6272,4.1512,4.5239,5.3869
3.4043,33.321,20.506,35.062,4.0803,43.967,37.897,5.4147,3.905,33.615,5.6852
0,0,0,0,0,0,0,0,0,0.10757,0
0.069923,1.7719,1.7458,1.903,0.11488,3.4992,2.9352,0.18969,0,3.7034,0.35291
18.727,14.983,17.361,15.626,16.874,14.534,17.905,14.403,12.944,17.41,21.562
